Text ID;Comment;Target
lrytas_sql_1295;Taigi, minusų daugėja, bet atsakymų taip ir nėra. Taip ir maniau, kad taip bus, nes ateistai tik akis draskyti ir temoka. Beje, čia Jums savišvietai apie manipuliacijas ir ateivius: youtube: /watch?v=35JWz2MzEC0;Atheists 
lrytas_sql_1295;Lietuviai tai yra gyva komedija. 80 procentų aktyvūs katalikai :DDDDDDDD, dar jie už 650 litų algas namus statosi ir t.t. anekdotinė tauta.;Catholics
lrytas_sql_1295;->61. Ateistų tikėti nepriversi niekaip. Jie nori žinoti. Net jei pasirodytu Dievas ir pateiktu neginčijamus savo buvimo įrodymus jie netikės niekuo. Tiesiog žinos, kad dievas yra ir reikalauja elgtis pagal konkrečias taisykles. Kaip dabar žino civilinio ir baudžiamojo kodekso reikalavimus.;Atheists 
lrytas_sql_1295;kaip priversti ateistus tiketi , kaip;Atheists 
lrytas_sql_1295;"Šiaip jau Amerika klesti ne dėl to, ""kad yra mokslinis tikėjimas į Dievą, ne -kaip man atrodo, bet- kaip Biblija sako"". Klesti todėl, kad dirba.";Catholics
lrytas_sql_1295;JAV beje yra labai tikinti šalis, ten vyrauja klęstinti kriščionybė, o tokių ateistinių renginių visai nedaug, bet kažkam parūpo būtent juos išdidinti. Kodėl nerašo apie tikinčių žmonių mitingus prie Baltųjų Rūmų, kodėl slepiama informacija apie pilnas, klęstinčias bažnyčias, kurių Amerikoje yra laaabai daug, kodėl nesakoma, kad Amerika būtent dėl to ir klęsti, kad yra mokslinis tikėjimas į Dievą, ne -kaip man atrodo, bet- kaip Biblija sako. Reikia sakyti- JAV vis grasiau skelbiamas Dievo žodis ir tikėjimas auga, čia yra tiesa.;Catholics
lrytas_sql_1295;"Biblija yra vienas iš požiūrių į pasaulio atsiradimą - kreacionizmas, tariamai paaiškinantis, kad yra kažkoks tobulas visa ko pirminis judintojas, kuris iš nieko (kodėl iš nieko , o ne iš savęs) sukūrė pasaulį. O kas sukūrė jį patį ? Neklauskit, nes tai prieštarauja ""dievo"" apibrėžimui. Teorija gana vargana, iš vieno teiginio. Ilgą laiką prieštaravusi mokslui, daug kartų sugėdinta, dabar vis tiek dar dedasi visažinanti, nors nieko nežino :) Biblija moksline prasme yra vaikų pasakų knygelė, neverta net cituoti, senovės žmonių mitai ir vaizdiniai.";Catholics
lrytas_sql_1295;"Sakai tapsi ateistu? Bet ar verta? ""kas nors irodys, kad zmogus atsirado ir bezdziones..."" To niekam nepavyks padaryti, nes net pagal evoliucijos garbintojų logiką žmogus ir beždžionė tiesiog turėjo bendrą protėvį. T. y. dabar gyvenančios beždžionės, atseit, yra giminaičiai žmonių. ""BET IS KUR atsirado bezdzione????????? ir visi kiti gyvunai, kirmineliai ir GYVATES????? SMAUGLIAI?????"" Evoliucijos propagandos paveikti veikėjai tau aiškins, kad: SENIAI, SENIAI (~14 milijardai metų), įvyko BIG BANG (Dydisis Sprogimas). Po to kai jau buvo susiformavusi Žemė staiga (~3,5 milijonai metų) vėl atsitiktinai atsirado gyvybė - viena ląstelė, iš kurios, atseit, jai evoliucionuojant atsirado visos dabar žemėje sutinkamos ir anksčiau išmirusios (>90% rūšių)gyvybės formos. Jei tu paklausi kaip tai įvyko (tiksliau, KAIP TAI GALĖJO ĮVYKTI) šių evoliucijos propagandos paveiktų veikėjų, dauguma jų pradės tau aiškinti kažką apie fosilijas, kuomet esmė visai ne jos. Taip yra TODĖL, kad jie nieko nesupranta apie evoliucijos teoriją, išskyrus, kad, jei ji teisinga, tuomet tai, kas rašoma Biblijoje yra netiesa. Jeigu tai, kas rašoma, Biblijoje yra netiesa, vadinasi galima gyventi kaip nori, nes nėra jokios nuodėmės ir, kas dar svarbiau, ""TEISMO IŠ DANGAUS NEBUS"". Taigi, jiems patinka gyventi tokiose iliuzijose ir jie bando plėsti savo bendraminčių ratą. Deja, jie klysta, nes mikroevoliucija (evoliucija populiacijos kontekste) nepaneigia Biblijos tiesų, o makroevoliucija (pvz.: iš žuvies atsirado varliagyviai, o iš jų ropliai; iš roplių paukščiai ir žinduoliai) šiuo metu tėra PASAKA MŪSŲ MAŽIESIEMS (ateistams), kuri dar nėra (IR NEBUS) įrodyta eksperimentiškai. Bet jiems tai nesvarbu ir todėl, kad galėtų gyventi nuodėmėje manydami, kad teismo nebus, jie mikroevoliuciją ir makroevoliuciją tiesiog vadina EVOLIUCIJA (ir aiškina, kad tai vienas procesas). Deja, jų teismas BUS. Jėzus Kristus valdys amžinai. ""VENCKIENE?????"" Biologiniu požiūriu, tai yra jos biologinių tėvų lytinio dauginimosi rezultatas. T. y. iš zigotos susiformavo visas organizmas, kuris vėliau buvo veiktas konkrečios aplinkos (pvz.: socialinių veiksnių) ir, štai, turime Venckienę.";Atheists 
lrytas_sql_1295;Tavo pagonių stabo vardo kilmė yra visai ne tokia... Viskas čia sukasi apie ąžuolą. Lotyniškai ąžuolo gentis yra: Quercus.;Pagans 
lrytas_sql_1295;bet supratau,kad vienintele tiesa gali rasti tik Biblijoje,tik reikia ja analizuotiskaiciau biblija, ir ne karta ir supratau - kad tai pazodinis pries 2000 metu buvusiu kulturu aprasymas :) tas kulturas paraidziui pritaikyt snd neiseina, todel ir prasideda aiskinimai paie alegorijas ir panasiai.. Biblijoje nera net uzuominu pvz apie Australija ar Pietu/Siaures Amerikas.. Zmones ko nezinojo, to ir parasyti negalejo.. net sugalvoti nesugebejo.. jau nekalbant apie kompiuterius, interneta, lektuvus ir tttt;Catholics
lrytas_sql_1295;"80% lietuvių - krikščionys? Nejuokinkit, surašinėjo mus prieš keleta metų (ne paskutinio surašymo metu bet prieš tai) ir klausia: ""kokia religija jūsų?"" - ""Į dieva netikiu"" sakau, o ji nusijuokia ir rašo ""krikščionis"", aš ją stabdau ir sakau kad netikiu, o ji man kreivu veidu ""rimtai? Nejuokaukit"" tai vat taip mus surašinėja ir gaunas 80 procentų.";Catholics
lrytas_sql_1296;poniute vienoj vietoj dieva saukiesi ,o kitoj vietoj kuniga smerki,jum viskas gerai su galva.;Catholics
lrytas_sql_1297;trina rankas ir kikena, vel pasetas chaosas, pyktis, kraujo praliejimas.... kalti aisku musulmonai, lietuviai, vokieciai ir t.t. JIE - tik kikena. Verdam toliau.;Muslims (Islam)
lrytas_sql_1297;Kokiu tau argumentu reikia ? Kiek ir kur tu su jais gyvenai NE EUROPOJE ? Nusispjauti ant tų kurie ieškodami geresnio(lengvesnio) gyvenimo emigruoja į JAV, Europą ar dar kur. Man skirtingai nuo tavęs teko bendrauti su jais JŲ TERITORIJOSE, ten kur jie per amžiu amžius gyvena, su eiliniais paprastai žmogeliais kurie tiki Dievą ar Alachą. Ir jiems nė motais lakstyti gatvėmis rėkaujaunt idiotiškus paistalus apie kitatikių žudymą ir pan. Jei pats nesupranti apie Islamą kaip religiją kuri DRAUDŽIA atimti gyvybę kitam tai geriau nekvaršink sau galvos, nes tu NENORI suprasti.;Muslims (Islam)
lrytas_sql_1297;"Taip, ir čia tik pradžia... Ar teko girdėti apie Imam Mahdi? PAsidomėk, jei neteko. Taip, tai bus antikristas, bet musulmonams jis bus išgelbėtojas... Jau greitai viskas prasidės. Taip, panašu, kad bus laikas, kai lenksitės Imam Mahdi arba mirsit. Bet Jūsų mirtys, deja, bus veltui, jei mirsite ne vardan Jėzaus Kristaus. PARAŠYTA: Apreiškimas Jonui 13: 1 Aš stovėjau ant jūros kranto. Ir išvydau iš jūros išnyrant žvėrį, turintį septynias galvas ir dešimt ragų, o ant jo ragų buvo dešimt diademų ir ant jo galvų piktžodžiavimo vardas.2 Žvėris, kurį mačiau, buvo panašus į leopardą; jo kojos tarytum lokio kojos, o jo snukis  lyg liūto snukis. Slibinas davė jam savo jėgą, savo sostą ir didelę valdžią.3 Ir aš mačiau vieną iš jo galvų mirtinai sužeistą, tačiau jos mirštamoji žaizda užgijo. Ir visa žemė stebėdamasi nusekė paskui žvėrį.4 Žmonės garbino slibiną, kuris atidavė valdžią žvėriui. Jie garbino žvėrį, sakydami: Kas galėtų lygintis su žvėrimi, ir kas galėtų kovoti su juo!5 Jam buvo duotas snukis kalbėti išdidžiai ir piktžodžiauti, ir duota valdžia taip daryti per keturiasdešimt du mėnesius.6 Ir jis atvėrė nasrus piktžodžiauti Dievui, piktžodžiauti Jo vardui, Jo buveinei ir dangaus gyventojams.7 Jam buvo duota kovoti su šventaisiais ir juos nugalėti. Jam buvo suteikta valdžia visoms gentims, kalboms ir tautoms.8 Ir jį garbins visi tie žemės gyventojai, kurių vardai neįrašyti nuo pasaulio sutvėrimo nužudytojo Avinėlio gyvenimo knygoje.9 Kas turi ausis, teklauso.10 Jei kas veda į nelaisvę, pats į nelaisvę eis. O kas žudo kalaviju, turės nuo kalavijo žūti. Čia šventųjų ištvermė ir tikėjimas! RUOŠKITĖS. JAV žlugs jau greitai. Muslimai valdys tam tikrą laiką.";Muslims (Islam)
lrytas_sql_1297;va tau musulmonai, laukiniu saika, siulau visoms vakaru valstybems nutraukt rysius su tom musulmoniskom, priesingai nusiteikusiomis salimis, tegul sedi ten savo akmens amziuj... ir isvis, kai mususlmonai kaip ziurkes plusta i europa geresnio gyvenimo, tai nori, kad juos priimtu graziai, o kai nuvykstama pas juos, tai gatavi galvas nupjaut!;Muslims (Islam)
lrytas_sql_1299;jie labai humaniski meksikieciams. Jau kelis desimtmecius ''dalina'' pilietybes. Juk tie jiems nieko nepadare, darbiniai arkliai, nebent kai kurie kvaisalu platintojai, ir kai kurios nusikalstamos grupuotes. Bet nera visokiu su koranais ir tt. Tai ka cia snekat?;Muslims (Islam)
lrytas_sql_1299;tai jau skelbiasi - airijoje kaip gerai but musulmone. Net tie patys airiai ko gero mintyse galvoja, kad butu neleide lietuvai istot i eu, jei butu zinoje... Atsikratyt savu paprociu... Gal is karajimu ji? Gal prisiede msg kokiuose kinietiskuose restoranuose?;Muslims (Islam)
lrytas_sql_1299;duoda saujeliai zmoniu, politiku. Be to taik oficiali ataskaita. Kiek patys isplauna. Paskaityk buvusiu zvalgybininku memuarus. Jie paima kokius senus sunkvezimius, perdazo ir nuraso didziulius pinigus. Kam tiems vakarams skleisti ta savo kultura prievarta? Siuolaikiniai kryziuociai???? Taip, reikia stebet, kad koks muhamedas nesukurtu kokios atomines, bet prievarta eit ir brukt savo.... Net ne biblija... Kultura? bigmakus? Kad paskui isdvestu zmones nuo diabeto, vezio, zarnyno problemu?;Catholics
lrytas_sql_1299;PRIMINIMAS ATEISTAMS, BEDIEVIAMS ir SATANISTAMS: Pakartoto įstatymo 7: 9 Žinok, kad Viešpats, tavo Dievas, yra ištikimas Dievas, kuris laikosi sandoros ir yra gailestingas Jį mylintiems bei Jo įsakymus vykdantiems per tūkstančius kartų.10 Ir Jis atlygina tiems, kurie Jo nekenčia, juos sunaikindamas. Jis nedels, kad atlygintų tam, kuris Jo nekenčia.;Atheists 
lrytas_sql_1299;PRIMINIMAS ATEISTAMS, BEDIEVIAMS ir SATANISTAMS: Pakartoto įstatymo 7: 9 Žinok, kad Viešpats, tavo Dievas, yra ištikimas Dievas, kuris laikosi sandoros ir yra gailestingas Jį mylintiems bei Jo įsakymus vykdantiems per tūkstančius kartų.10 Ir Jis atlygina tiems, kurie Jo nekenčia, juos sunaikindamas. Jis nedels, kad atlygintų tam, kuris Jo nekenčia.;Satanists
lrytas_sql_1299;Skelbta spaudoje: musulmonų bendruomenei mečetės statybai siūlomas sklypas Naujininkų rajone.Planuojama skirti 4 hektarus žemės Žirnių g. prie Vilniaus aerouosto.Šiuo metu Lietuvoje stovi keturi musulmonų maldos namai. Lietuvos musulmonų mufijus R.Jakubauskas intensyviai derasi dėl mečetės statybos Klaipėdos mieste. Lietuvoje gyvena apie 7000 islamą išpažįstančiųjų.;Muslims (Islam)
lrytas_sql_1299;gudrieji litofcai, varantys ant Amerikos. Va tada sauksites visu balsu, kad Amerika padetu. O gal Rusija jums pades? Pagal islama, visas pasaulis turi buti suislamintas, ir ziurekite, kas jau dabar darosi Vakaru Europoje... Netrukus ir jusu eile ateis.;Muslims (Islam)
lrytas_sql_1305;Ačiū Dievui, kad nuotraukose nesimato nepilnamečių vaikų iš Aleksoto sunkiai gyvenančių seimų. Tik Gintariukė su gitara stovi. Prisimenat akciją PADOVANOK AUTOBUSIUKĄ ALEKSOTO PARAPIJOS VAIKAMS?Jau matoma, kad vadovė juos rinko, jog galėtų tuos vaikus į drasos partijos mitingus nusivežti. Jie atlaiko frontą pirmose mitingų linijose.Vienu žodžiu, jei netiki Kedžiu, tai nesi krikščionis.;Catholics
lrytas_sql_1311;Gausis kazkoks klipatu Seimas, viena mirties patale, kitai amputuotos kanopos, kunigas aaltarista netinkamas eiti pareigu del sveikatos ar prasizengimu, ismestas is darbo geltono laikrascio redaktorius. Zavi kompanija.;Catholics
lrytas_sql_1315;kas čia Jums, bažnyčios pamokėlės? didelę užuojauta tėvams, sesei, draugams....;Catholics
lrytas_sql_1317;nelaimelio kaimynams.nesmerk ir nebusi smerkiamas.neteisk ir nebusi teisiamas...brangus zmones,juk visi mes esame katalikai,krikscionys,krikstijame vaikus,tuokiames,valgome kucias,nutaise pamaldzius veidus klupome baznyciose...bet kur dingo atjauta nelaimeliams???kur dingo ZMOGISKUMAS? kaip galima smerkti zmogu nepasedejus jo kedeje?be kojos?o kaip mes jaustumesi be kojos?ar sis zmogus nebe zmogusßar mums ji teisti?tai negi valstybe negali pasirupinti silpnaisiais musu gyvenimo nariaisß o visuomenines organizacijos ?i kaire ir i desine parceliuojancios eu pinigus?juk sie zmones gauna pensijas,tai negi tokia didele problema ikurti slaugos namus siems vargsams,kad jie turetu kur miegoti,butu svarus ir pavalge?ar tai valstybei butu didelis nuostolis?baisu kaip pas mus nesirupinama vargsais.;Catholics
lrytas_sql_1318;Laikas žinoti kad turtingi niekada nebūna protingi ir atvirkščiai.Lietuviai krikščionys paklauskite Kristaus. Protui turto nereikia jam turtas tik viena iš priemonių būti protingu. Turtui proto nereikia, nes turint proto turtas yra taip pat tik priemonė. Žmonijos istorija rodo, kad tarp jos iškiliujų protų nebuvo turtingųjų, o tarp turtingųjų buvo tik puspročiai, bet ne bepročiai.Autorius nusišnekėjo aukštą samdinio atlyginimą skaitydamas turtingumu.;Catholics
lrytas_sql_1320;"ji tiesiog nusipirko bilieta i "" roju "" cha cha cha!patys didziausi xamai , neispruseliai, neissilavine,nuskurde protiskai zmones - turkai.dar dvi puikios salys pirmenybiu lenteleje pakistanieciai ir afrikieciai, tikriausiai pasiliks autore juos desertui ir parvaziuos su kita nuostabia istorija :)geda uz tokias lietuvaites , tik geda visur daro, matosi kad gerokai smegenys isplautos, nenustebciau kad kitame straipsnyje jei patiktu ju religija ir ja noretu pakeisti.tikiuosi kad kai sudus ruzavi akiniai nebutu per velu.noretusi kad lietuvaites nebebutu tokios tupos ir saves negerbencios...";General
lrytas_sql_1320;"Tu manai, kad esi geras žmogus? Manai, kad nieko neapvagei, nenužudei, nesi iškrypėlis, esi doras? AR ŽINAI, KĄ SAKĖ JĖZUS KRISTUS? Luko 13: 1 Tuo pačiu metu atėjo keli žmonės ir papasakojo Jam apie galilėjiečius, kurių kraują Pilotas sumaišė su jų aukomis. 2 Jėzus, atsakydamas jiems, tarė: Ar manote, kad tie galilėjiečiai buvo didesni nusidėjėliai už visus kitus galilėjiečius ir todėl taip nukentėjo? 3 Ne, sakau jums! Bet jei neatgailausite, visi taip pat pražūsite. 4 Arba anie aštuoniolika, kuriuos užgriuvo bokštas prie Siloamo ir užmušė; jūs manote, kad jie buvo kaltesni už visus kitus Jeruzalės gyventojus? 5 Ne, sakau jums, bet jei neatgailausite, visi taip pat pražūsite. BŪKIT IŠGELBĖTI! Biblija mus aiškiai moko, kad be Jėzaus Kristaus mes visi pražūsime... Todėl siūlau atsigręžti į Jį jau šiandien ir priimti Jo pasiaukojimą vardan mūsų. Taip priimkit Jį į SAVO širdis ir gyvenimus! Izaijo 45: 21 Skubėkite, ateikite ir tarkitės! Kas apie tai pranešė pirmiau ir paskelbė iš anksto? Ar ne Aš, Viešpats? Šalia manęs nėra kito. Aš  teisus Dievas ir gelbėtojas. 22 Pažiūrėkite į mane ir būkite išgelbėti, visi žemės kraštai,  Aš esu Dievas ir nėra kito. 23 Aš savimi prisiekiau, mano žodis yra tiesa ir tas žodis pasiliks. Prieš mane suklups kiekvienas kelis ir kiekvienas liežuvis man prisieks. 24 Bus sakoma: Viešpatyje aš turiu teisumą ir jėgą. Visi, kurie Jam priešinasi, ateis pas Jį susigėdę. 25 Visi Izraelio palikuonys bus išteisinti Viešpatyje ir džiūgaus. I korintiečiams 15: 26 Kaip paskutinis priešas bus sunaikinta mirtis.";Catholics
lrytas_sql_1320;na va ir pasipyle 'grozybe' komentaru..baisu su tautieciais ir bebendraut.. Turkija labai grazi salis ir zmones draugiski, ir jokio ten griezto musulmonu tikejimo nera..niekas gatveje neuzkabineja, ir jokiu koju moterys neplovineja..mananties kitaip tiesiog truksta ziniu apie siandienine Turkija..o blogu vyru ir apskritai blogu zmoniu visose salyse yra ir bus..;Muslims (Islam)
lrytas_sql_1324;kuom skiriasi litovcas budulis nuo musulmono? nu pavarykit vyrai , kokios durnos musu bobos , bega nuo lietuviu pas uzseniecius , muslimus ar ten afrikiecius , nu nu ?;Muslims (Islam)
lrytas_sql_1326;o kodėl plojama seime? Arba kodėl plodavo per SSKP suvažiavimus? O kodėl kai įeini į bažnyčią persižegnoji? O dar jei prisiminti rytinę kavą???????????? Oooooooooooooooooooooo, kiek aktualijų Lrytui dar yra............;Catholics
lrytas_sql_1327;jei lietuviams uždarys sienas kiek bedarbių furistų liks ir ne tik... o juk realu. Ale durną ir bažnyčioj muša, a ne;Catholics
lrytas_sql_1338;Man taip pat nemalonu matyti tokius vaizdus. Todėl siūlau artėjant rinkimams prižvelgti savo artimuosius, ypač pensininkus, kurie dažnai lankosi bažnyčiose. Juk visi seniai žinome, kad konservatorių arkliukas pensininkai per bažnyčias. Mes visi privalom pasistengti, kad košmaras nepasikartotų...;Catholics
lrytas_sql_1339;"baime reiskia silpnuma.atsimenu po kazkokio islamistu terakto europoje,londone arabai demonstravo.ant plakatu buvo matyti uzrasas""mes jums surengsime rugsejo 11.o salia toje pacioje foto,anglu polissmenas stovi ramus kaip belgas.";Muslims (Islam)
lrytas_sql_1345;Konservatoriai turėtų pavesti kunigams gąsdinnti pensininkus pragaro ugnimi , jei nebalsuos už konservinius.Pagąsdinti, kad jei nebalsuos, tai po smerties bus konservuojami po to deginami pragare. Kaip mat pensininkučiai balsuos už konservinius.O pensininkėlių yra labai daug.Štai ir elektoratas.O jie vis į bažnyčias ein. Tuomet ir balsuoti eis net ropomis.;Catholics
lrytas_sql_1352;"Toliau. Visokias šventes, tokias kaip Mindaugo karūnavimo, Žalgirio mūšio minėjimo ""lietuvisai"" neturi teisės švęsti, nes tai ""belorusų - litsvinų"" šventės. Vyčio taip pat negali naudoti, tai belorusų simbolika (kodėl jos 1995 metų referendume patys Vyčio atsisakė ???) Na o kaip atrodo lietuviai istorijos plotmėje ""belorusų - litsvinų"" akimis. Visų pirma litsvinai jums paaiškins, kad ""lietuvisai"" turi būti dėkingi belorusams, mat ""lituvisai - žmudai"" buvo laukiniai, belorusai juos iškrapštė nuo medžių, traukė pasislėpusius iš olų, nuprausdavo, sodindovo į mokyklinius suolus ir mokė, mokė, mokė. (Kodėl lietuviai tapo krikščionimis, o ne pravoslavais, jų raštas lotinica, o ne kirilica, ""litsvinų"" istorija nutyli). Na čia pat pasigyrę, kad jie lietuvisus gynė nuo kryžiuočių (irgi turime būt dėkingi), jie gali pareikti priešingai - ""lietuvisai - žmudai"" žemesnė tauta, mes parduodavom jus kryžiuočiams kaip gyvulius. Tai tiek trumpai apie ligą vardu ""litvinizmas"". Na o ""belorusiška"" miestą Vilnių mums teks ""grąžinti"", nes lituvisams - žmudams jį neteisėtai padovoanojo Stalinas. Vo taip.";Orthodox Christians
lrytas_sql_1352;Tiems kas pasakoja pasakeles apie kazkokia stebuklingai lietuviska LDK siulau tiesiog paziureti i istorinius LDK zemielapius istorijos vadoveliuose , pasidometi LDK tautyne sudetim ir kokia kalba buvo rasomi LDK dokumentai. Stebuklu kaip zinoma nebuna, salyje kur 80% zemiu buvo rusu zemes ir tiek pat zmoniu buvo rusai, rasau rusai nes tada jokio skirtumo tarp baltarusu, ukrainieciu ir maskoliu nebuvo, lietuviu vaidmuo buvo proporcingas ju kiekiui- labai menkas. Is esmes tame jokios trgedijos nera, bet lietuvos istorikai ir mokytojai sukure tikra kalna ivairiausiu vaikisku mitu apie neva lietuviska, katalikiska LDK ir dabar dreba kikevina karta kai rusai ar baltarusai pradeda viesinti ivairius faktus apie bendra musu istorija.;Catholics
lrytas_sql_1358;Geriau koks lietuvis - pagonis tautininkas.;Pagans 
lrytas_sql_1362;Niekada taves neuzamirsime, kunige Dariuk, tu liksi musu sirdyse amzinai. Ilsekis Dariuk ilsekis amzinam poilsyje.;Catholics
lrytas_sql_1362;tai baikeris jis buvo, o kunigas laisvalaikiu, sorry, nesupratau,kunigai i paskutine kelione nepalydejo.?..?;Catholics
lrytas_sql_1362;SKAITAU KOMENTARUS IR DAROSI BAISU... NEJAU APIE MIRUSI TOKIAS NESAMONES DERA KALBETI....BAIKERIAI IRGI ZMONES JIE PAGERBE TAI LABAI GRAZU NES PATIKEKIT BUVO UZ KA...JIS BENDRAVO SU VISAIS NESVARBU AR TAI VARGSAI AR TURTUOLIAI AR BAIKERIAI AR KUNIGAI..JIS BUVO GILIOS SIEJOS ZMOGUS NUOSTABUS KUNIGAS ..UZUOJAUTA;Catholics
lrytas_sql_1362;uzuojauta artimiesiems... kas raso blogai tas niekad neina i baznycia nezino ka veikt tai rasineja beleka tegul dziauges kad, toki kuniga tureja man gaila pwz. kunigo jis buvo labai geras zmogus;Catholics
lrytas_sql_1362;skaitant komentarus, kaip negaila butu, bet eilini karta tenka isitikini, kad esam kvailu runkeliu tauta... gaila... uzuojauta kunigo artimiesiems ir klubieciams .;Catholics
lrytas_sql_1362;Labai gerai pažinojau kunigą Darių. Tai nuostabus žmogus. Gaila, tu žmonių, kurie lieja pyktį komentaruose. Ar nepagalvojat ką apie jus kalbėtų aplinkiniai tokiu atveju, jeigu jūs tik blogį matot.Kunigas Darius šitų komentarų jau nebeskaitys, gal būt perskaitys artimieji, kuriems labai skaudu. Gal jūs nesate susidūrę su netektimi. Manau, kad tokius piktus komentarus gali rašyti tik savęs negerbiantys žmonės.Didžiausia užuojauta artimiesiems ir parapijiečiams...;Catholics
lrytas_sql_1362;O parapijiečiao ir kunigai, ar pagerbė?;Catholics
lrytas_sql_1362;labai sujaudino sis ivykis ,nes si nuostabu zmogu pazinojau vaikysteje ,jis buvo mano mokytojas, tai nuostabus, geras ir siltas zmogus , kuri visa gyvenima prisiminsiu...Jis pamokydavo kaip reikia dziaugtis gyvenimu..nezinau ar yra daugiau tokiu kunigu kad su visuomene rysys butu toks stiprus..uzuojauta jo begalo truks visai parapijai;Catholics
lrytas_sql_1362;tai jei kunigai tokie patys žmonės, tai kodėl kunigais negali būti moterys?;Catholics
lrytas_sql_1362;Ilsekis ramybeje, Kunige ir Broli... Tegul Tavo siela skrenda virs musu kartu su veju... Lenkiu galva...;Catholics
lrytas_sql_1409;"Nesmerkiu kunigo. Atsipalaidavo ir kas? Liaudies kultūra ir nacionalinis Lietuvos paveldas yra samgono taurelė. Negi jei esi kunigu turi mirti nė karto neišgėręs? O kad ""uoli katalikė"" numirė, tai jai jau JOKS POPIEŽIUS NEI KUNIGAS nebepadės. Ką gyvendama padarė gerų darbų, tą dabar atsiims. O kunigo kalbos prie kapo reiklaingos kad giminaičiai galėtų pasigirti puikybe prieš kaimynus. Tik tam. Tai nieko tokio, kad ir nelabai geros tos kalbos buvo. NESMERKIU KUNIGO";Catholics
lrytas_sql_1423;kai kuriais atzvilgiais musulmoniskos salys yra pavyzdys ir dar koks. Teko buti ne vienoje, taip kad nereikia taip pone susireiksminti. Paprastai kurie stato save pavyzdziu toli grazu tokie beesantys :);Muslims (Islam)
lrytas_sql_1427;Dar viena nepamineta priezastis yra Lietuvos balsavimas pries Palestinos naryste UNESCO 2011m. Del to praradome daug balsu tarp Arabu ir Islamisku saliu. O jos juk sudaro ketvirtadali nariu Jungtinese Tautose.;Muslims (Islam)
lrytas_sql_1455;Labai gerbiu Krikščionio komentarą :);Christian
lrytas_sql_1488;tai kad nuotraukoj D. Baumila. prieme islama?;Muslims (Islam)
lrytas_sql_1511;MES KAIP PAGONYS, NORS MUS IR PAKRISKTYJO;Pagans 
lrytas_sql_1536;Pritariu kunigui. Seniai reikėjo.;Christian
lrytas_sql_1536;Teisingai kunigas ir pasake apie ta Lavaste.;Christian
lrytas_sql_1555;Karstas iš bažnyčios bus išnešamas pirmadienį 14 val. M. Martinaitis bus palaidotas Antakalnio kapinėse valstybės lėšomis.;Christian
lrytas_sql_1558;"Bet iš tikrųjų toks apreiškimas yra: Kam atleisite nuodėmes, tiems jos bus atleistos, kam sulaikysite - sulaikytos"". Taigi, Kristus tokius įgaliojimus yra palikęs savo apaštalams-kunigams. Ir čia nėra nieko išgalvoto, kunigas atleidžia ne pats žmogui, o per kunigą žmogui atleidžia Dievas. Įžeidusiems Kristaus apaštalą-kunigą, Dievas tikrai gali sugadinti gyvenimą. Tad geriau to nedarykite, netikintieji.";Christian
lrytas_sql_1560;arba vaikai mokyklose greitai deklamuos ne lietuvos o laidotuviu himna:D,zinau kokia sventa specelybe bus paklausiausia,duobkasiu:D. ir siaip nemanau kad kunigams priklausyt turetu daugiau kap minimumas,bet anie sugeba prasisukt ir be kastuvo:D,vistiek lietuvoi bus lietuviu mirtingumas didesnis nei gimstamumas,beto maciau vilniui lenku ir taip daugiau nei lietuviu:D,aisku cia ne i tema:D,ateini i parduotuve o ten pardaveja lenke ir nezinai ka toliau daryt:D,gerai kad kalbu ir rusiskai:D;Christian
lrytas_sql_1562;Musolmonai jau seniai turi plana,kuo daugiau vaiku prigimdyti, vesti kitatautes, skleisti religija ir jie tuo megaujasi. O mes durneliai mokomes tolerancijos. Kuo toliau tuo baisiau.;Muslims (Islam)
lrytas_sql_1562;Tai katalikybe tik atsaka Krikscionybes :D Manau krikcioniu daugiau nei musulmonu.;Christian
lrytas_sql_1562;Tai katalikybe tik atsaka Krikscionybes :D Manau krikcioniu daugiau nei musulmonu.;Catholics
lrytas_sql_1562;Tai katalikybe tik atsaka Krikscionybes :D Manau krikcioniu daugiau nei musulmonu.;Muslims (Islam)
lrytas_sql_1562;O kodel raso musulmonu daugiau nei kataliku? O ar musulmonu daugiau negu krikscioniu? Tada jei taip, tai lyginkite musulmonus su krikscionimis, kuriu daugiau. Arba lyginkite ko daugiau sunitu ar prtestantu, ar staciatikiu ar kataliku.Reikia suprasti, kad visi Islamas ir Kriksiocnybe turi atsaku.;Christian
lrytas_sql_1562;O kodel raso musulmonu daugiau nei kataliku? O ar musulmonu daugiau negu krikscioniu? Tada jei taip, tai lyginkite musulmonus su krikscionimis, kuriu daugiau. Arba lyginkite ko daugiau sunitu ar prtestantu, ar staciatikiu ar kataliku.Reikia suprasti, kad visi Islamas ir Kriksiocnybe turi atsaku.;Muslims (Islam)
lrytas_sql_1562;Autorius neskiria, kuo skiraisi katalikai nuo krikščionių, užtai juos straipsnyje ir maišo.;Catholics
lrytas_sql_1562;Autorius neskiria, kuo skiraisi katalikai nuo krikščionių, užtai juos straipsnyje ir maišo.;Christian
