Text ID;Comment;Target
lrytas_sql_426;įdomi bet paika diskusija. Visi norėtume gyventi kaip mažos ES tautelės -belgai, olandai, danai ar islandai, kurie beje nelabai verkšlena dėl prarasto tautinio identiteto ar suveriniteto, globalizmo ar kosmopolitizmo, rasių maišymosi, Vokietijos ir Prancūzijos ekonominės ekspansijos prisidengiant ES plėtra. O ES vykdoma politika, ES teisė mums bent jau teoriškai suteikia tokią galimybę. Nepamirškime - Europa, kad išliktų, priversta konkuruoti su JAV, Kinija, Indija ir k.t. Lietuva nuo Žečpospolitos laikų buvo, yra ir deja liks provincija, nieko čia nei Radžvilas, nei Venclova nepakeis, nors jie abu savaip teisūs.;India
lrytas_sql_426;įdomi bet paika diskusija. Visi norėtume gyventi kaip mažos ES tautelės -belgai, olandai, danai ar islandai, kurie beje nelabai verkšlena dėl prarasto tautinio identiteto ar suveriniteto, globalizmo ar kosmopolitizmo, rasių maišymosi, Vokietijos ir Prancūzijos ekonominės ekspansijos prisidengiant ES plėtra. O ES vykdoma politika, ES teisė mums bent jau teoriškai suteikia tokią galimybę. Nepamirškime - Europa, kad išliktų, priversta konkuruoti su JAV, Kinija, Indija ir k.t. Lietuva nuo Žečpospolitos laikų buvo, yra ir deja liks provincija, nieko čia nei Radžvilas, nei Venclova nepakeis, nors jie abu savaip teisūs.;China
lrytas_sql_426;įdomi bet paika diskusija. Visi norėtume gyventi kaip mažos ES tautelės -belgai, olandai, danai ar islandai, kurie beje nelabai verkšlena dėl prarasto tautinio identiteto ar suveriniteto, globalizmo ar kosmopolitizmo, rasių maišymosi, Vokietijos ir Prancūzijos ekonominės ekspansijos prisidengiant ES plėtra. O ES vykdoma politika, ES teisė mums bent jau teoriškai suteikia tokią galimybę. Nepamirškime - Europa, kad išliktų, priversta konkuruoti su JAV, Kinija, Indija ir k.t. Lietuva nuo Žečpospolitos laikų buvo, yra ir deja liks provincija, nieko čia nei Radžvilas, nei Venclova nepakeis, nors jie abu savaip teisūs.;Other
lrytas_sql_428;377 komentarui pritariam simtu procentu. Isgyvenom JAV ilgai, buvom tie, kuriuos tada ten prieme isskestais glebiais. Dabar, kai suplauke valkatu, barakudu tukstanciai, glebiai atsileido, nuomone apie lietuvius pakito: senieji lietuviai aiskiai mato musu, atklydusiu ,,laimes ieskoti'',tikslus: dauguma is tikruju ten griebia viska, ka gali: senukus su ju uzgyventu turtu, ikandama moksla, darbus, kokiu Lietuvoj sau neleistu dirbti, nes ,,zema''. Amerikieciai, tiesa, glebiu neiskete - jie atsargus su atvykusiais ju sukauptu gerybiu kopineti... Tik Lietuva buvo mums ir liko tevyne ir namai . Sugrizom nenoredami ten pasilikti ir ,,nursing home'' uzbaigti dienas tarp amerikieciu ,cia musu namai. Branginame juos.Pritariame protingos abiturientes zodziams, skatiname ja siekti mokslo aukstumu ir dirbti Lietuvai.;USA
lrytas_sql_428;377 komentarui pritariam simtu procentu. Isgyvenom JAV ilgai, buvom tie, kuriuos tada ten prieme isskestais glebiais. Dabar, kai suplauke valkatu, barakudu tukstanciai, glebiai atsileido, nuomone apie lietuvius pakito: senieji lietuviai aiskiai mato musu, atklydusiu ,,laimes ieskoti'',tikslus: dauguma is tikruju ten griebia viska, ka gali: senukus su ju uzgyventu turtu, ikandama moksla, darbus, kokiu Lietuvoj sau neleistu dirbti, nes ,,zema''. Amerikieciai, tiesa, glebiu neiskete - jie atsargus su atvykusiais ju sukauptu gerybiu kopineti... Tik Lietuva buvo mums ir liko tevyne ir namai . Sugrizom nenoredami ten pasilikti ir ,,nursing home'' uzbaigti dienas tarp amerikieciu ,cia musu namai. Branginame juos.Pritariame protingos abiturientes zodziams, skatiname ja siekti mokslo aukstumu ir dirbti Lietuvai.;Lithuania
lrytas_sql_433;"Aciu Dievui, kad kudikeliai isgyveno ir auga sveiki ! Tai yra didziausia laime tiek teveliams tiek ir seneliams. O kas liecia vaikeliu vardus, tai cia yra laisvas pasirinkimas, juk ne Lietuvoje jie gyvena ir be to, tevelis nelietuvis. Musu vaikai turi ir lietuviskus ir angliskus vardus kaip pav. Lukas Daniel ir Nicholas Jonas, o dukryte Daina Angelina (vyras norvegu kilmes amerikietis). Kas liecia neisnesiotu kudikiu prieziura, tai ji siam kraste yra tiesiog nuostabi. Musu dvyniai irgi gime neisnesioti, tai teko juos kuriam laikui palikti vienus ligonineje kol priaugo svorio. O seseles tai tikrai, nesioja svelniai tuos kudikelius, glaudzia... Ta savo akimis maciau. Neisnesiotu kudikiu specialiame skyriuje vienam kudikiui yra 2 med. seserys ir kiekviena turi atskira funkcija. Ir dar atskirai yra gydytojai: sirdies, plauciu, inkstu specialistai ir t.t. nes daznai tie kudikiai turi nepilnai issivysciusius organus. Siais laikais net ir mazo svorio pries laika gimes kudikis turi gerus sansus pilnai issivystyti inkubatoriuje nes yra ypatingai profesionali ju prieziura, puikiausia diagnostine ir gydymo aparatura, tiesiog fantastinis ""dalykas"". Tegul Dievas saugo VISUS kudikelius, tegul jie auga laimingi ir mylimi savo seimose !";Lithuania
lrytas_sql_433;Jei vaikai gyvena ir gyvens JAV, tai ir vardai amerikietiski.. logiska;USA
lrytas_sql_433;koks kieno reikalas kokius vardus dave,jei jie gyvena amerikoje,ten eis i mokykla ir dave amerikietiskus vardus,juk ir tevas ne lietuvis,atrodytu ,kad kazkoks skirtumas butu del tu vardu,kiek lietuvoje gyvenanciu su ne lietuviskais vardais.Sekmes teveliams ir sveikiems uzaugti vaikuciams.;USA
lrytas_sql_433;koks kieno reikalas kokius vardus dave,jei jie gyvena amerikoje,ten eis i mokykla ir dave amerikietiskus vardus,juk ir tevas ne lietuvis,atrodytu ,kad kazkoks skirtumas butu del tu vardu,kiek lietuvoje gyvenanciu su ne lietuviskais vardais.Sekmes teveliams ir sveikiems uzaugti vaikuciams.;Lithuania
lrytas_sql_433;patinka straipsnis ir linkejimai seimynai, mazyliams kad augtu stiprus ir sveiki, ir saunu girdeti kad vaikuciai turi ne lietuviskus vardus, juk gime amerikoj ir tetis amerikietis, patinka.kam juos vadinti lietuviskais Jonukais ar Onutem, juk augs ir gyvens ne Lietuvoj;Lithuania
lrytas_sql_433;patinka straipsnis ir linkejimai seimynai, mazyliams kad augtu stiprus ir sveiki, ir saunu girdeti kad vaikuciai turi ne lietuviskus vardus, juk gime amerikoj ir tetis amerikietis, patinka.kam juos vadinti lietuviskais Jonukais ar Onutem, juk augs ir gyvens ne Lietuvoj;USA
lrytas_sql_450;Kodėl anglai, rusai, čiukšiai, o kodėl lietuvių nepaminėjai. Įdomu pažiūrėt koks rezultatas būtų LIETUVA-ANGLIJA;UK
lrytas_sql_450;Kodėl anglai, rusai, čiukšiai, o kodėl lietuvių nepaminėjai. Įdomu pažiūrėt koks rezultatas būtų LIETUVA-ANGLIJA;Lithuania
lrytas_sql_450;"patiko ""komisaro"" komentaras, o 93- am būtų galima paaiškinti: ""didelis""- tai nebūtinai savo apimtimi ar gyventojų skaičiumi; Olandija vis dėlto FUTBOLE yra didesnė, negu Japonija... Kas galėtų tai užginčyti???";Other European
lrytas_sql_450;"patiko ""komisaro"" komentaras, o 93- am būtų galima paaiškinti: ""didelis""- tai nebūtinai savo apimtimi ar gyventojų skaičiumi; Olandija vis dėlto FUTBOLE yra didesnė, negu Japonija... Kas galėtų tai užginčyti???";Japan
lrytas_sql_453;"Vertas,tikrai vertas.Tiek gero Rusijai padarė.Vien ""Lietuvos dujų"" faktiškas padovanojimas kokį stiprų ginklą įdavė rusams.";Lithuania
lrytas_sql_453;"Vertas,tikrai vertas.Tiek gero Rusijai padarė.Vien ""Lietuvos dujų"" faktiškas padovanojimas kokį stiprų ginklą įdavė rusams.";Russia
lrytas_sql_481;bus sunku lietuviams-ten visas smagumas pogrupyje: Danija, Žydas...čia tokie kaip drugelių paplasnojimai į finalą neišves. Tikrai gaila estų ir Latvijos-eurovizija visiškai nenuspėjama. In-culto jei būtų per vidurį pusfinalyje, drąsiai išeitų...dabar....ką aš žinau. Neprognozuosiu :);Other European
lrytas_sql_481;bus sunku lietuviams-ten visas smagumas pogrupyje: Danija, Žydas...čia tokie kaip drugelių paplasnojimai į finalą neišves. Tikrai gaila estų ir Latvijos-eurovizija visiškai nenuspėjama. In-culto jei būtų per vidurį pusfinalyje, drąsiai išeitų...dabar....ką aš žinau. Neprognozuosiu :);Latvia
lrytas_sql_498;Kaip nerealiai atrodo Vitalija, gyvenanti Amerikoj!!! Nu zinot, jei amerikietiskas gyvenimas (iskaitant mesainius) sitaip privercia atrodyt lietuves, tai eina sau... :( pas mus motertis 40-50 metu jau dauguma kitaip atrodo, o cia - kaip dvi seses mama su dukra.;USA
lrytas_sql_521;Pažįstu 2 moteris kurios darė toleravimo testą ir poto ... ŽIAURIAI ištrojėjo. Viena atsisakiusi to šiaip ne taip sugrįžo į normalų svorį , o kita dar ir dabar sėdi namuose juodoje depresijoje. Gal tai individuali organizmo reakcija ? Nežinau . Esu girdėjęs ,kad ji bandė Izraeli šį bizniuką sukti , bet žydai ja greitai išspyrė ...;Israel
lrytas_sql_530;Dbar dirbu Dubline. Pries tai 3 kartus darbinausi jav ir agneturai lenku moekejau po 3000dolcu visus kartus po tiek. Vis tiek buvau l patenkitnta, nes atsiperka vis tiek, nei sedeti be darbo.;USA
lrytas_sql_543;JAV labai taikiai sugyvena žydai su arabais ir visi kiti vietiniai bei imigrantai iš viso pasaulio. Aišku, prastuomenę - mažamoksliai, bekalbiai žmonės susilaukia kur kas mažiau pagarbos negu mokyti, bet šiaip jau tai labai įvairūs žmonės čia sugyvena be problemų. Bet Lietuva tai ne Amerika nei savo dydžiu nei savo istorija. Lietuva neturi galimybių asimiliuoti įvairių tautų ir neturėtų net mėginti to daryti. Tie, kurie tikrai verti politinio prieglobsčio, gali gauti jį ir Amerikoje, kaip ir aš jį gavau dar sovietų laikais, o kurie negauna, tai nėra verti jį gauti ir kitur, gali gyventi ir tėvynėje.;USA
lrytas_sql_543;JAV labai taikiai sugyvena žydai su arabais ir visi kiti vietiniai bei imigrantai iš viso pasaulio. Aišku, prastuomenę - mažamoksliai, bekalbiai žmonės susilaukia kur kas mažiau pagarbos negu mokyti, bet šiaip jau tai labai įvairūs žmonės čia sugyvena be problemų. Bet Lietuva tai ne Amerika nei savo dydžiu nei savo istorija. Lietuva neturi galimybių asimiliuoti įvairių tautų ir neturėtų net mėginti to daryti. Tie, kurie tikrai verti politinio prieglobsčio, gali gauti jį ir Amerikoje, kaip ir aš jį gavau dar sovietų laikais, o kurie negauna, tai nėra verti jį gauti ir kitur, gali gyventi ir tėvynėje.;Lithuania
lrytas_sql_546;"Aš manau, kad Lenkijos prezidentas buvo tautos patriotas ir jis tikrai nesuprastų ir negerbtų tautos, kuri neturėtų tvirtų tautinės moralės nuostatų. Manau, kad DĖL TO KAČINSKIS GERBĖ LIETUVIŲ TAUTĄ. Reikėtų gerbti jo mąstymą ir LIETUVOJE BŪTI LIETUVIAIS - kaip tą darė KAČINSKIS. O kad norėjo tų pavardžių rašymo - juk rinkimai buvo netoli. Ir dėl tų pavardžių jį puolė jo oponentai ypač ""skraudžiamieji"" tuteišiai. Gerbdami jį , gatvę uųžrašykime L I E T U V I Š K A I!!!!";Lithuania
lrytas_sql_546;"Aš manau, kad Lenkijos prezidentas buvo tautos patriotas ir jis tikrai nesuprastų ir negerbtų tautos, kuri neturėtų tvirtų tautinės moralės nuostatų. Manau, kad DĖL TO KAČINSKIS GERBĖ LIETUVIŲ TAUTĄ. Reikėtų gerbti jo mąstymą ir LIETUVOJE BŪTI LIETUVIAIS - kaip tą darė KAČINSKIS. O kad norėjo tų pavardžių rašymo - juk rinkimai buvo netoli. Ir dėl tų pavardžių jį puolė jo oponentai ypač ""skraudžiamieji"" tuteišiai. Gerbdami jį , gatvę uųžrašykime L I E T U V I Š K A I!!!!";Poland
lrytas_sql_546;Jau is bedos galima butu kokia gatvyte ir pavadinti Lenkijos ar Lenku vardu... Turime Vilniuje Islandijos gatve.;Poland
lrytas_sql_546;Jau is bedos galima butu kokia gatvyte ir pavadinti Lenkijos ar Lenku vardu... Turime Vilniuje Islandijos gatve.;Other European
lrytas_sql_546;Tai palaukit mielieji, man kyla klausimas ar Lenkijoje lietuviškos pavardės rašomos su raidėmis č,š,ž ir pan.? Dar tegu kiniečiai su japonais užsimano Lietuvoj hieroglifais rašyti.;Poland
lrytas_sql_546;Tai palaukit mielieji, man kyla klausimas ar Lenkijoje lietuviškos pavardės rašomos su raidėmis č,š,ž ir pan.? Dar tegu kiniečiai su japonais užsimano Lietuvoj hieroglifais rašyti.;Lithuania
lrytas_sql_549;"uzuojauta Lenkijai ir mums lenkams gyvenantiems Lietuvoje ;( Wielkie wspolczucie ;(";Poland
lrytas_sql_549;"uzuojauta Lenkijai ir mums lenkams gyvenantiems Lietuvoje ;( Wielkie wspolczucie ;(";Lithuania
lrytas_sql_551;"ar nors vienas susiktas laikrastis parasys normalu straipsini kaip sita problema sprendziama kitose salyse. Tiek trubija apie ta lenku pavardziu rasyma, taciau niekur neatsako i paprastus klausimus: kaip yra pacioje lenkijoje, ar pavardes galima pase rasyti lietuviskais rasmenimis. Ir kokius cia susitarimus lietuviai pazeide, ir ar turi lenkai kokia nors teise piktintis. O siaip ta problema turetu sprest globaliai Europos Sajungoje. Pvz rasyti pradziai oficialiai ""supilietinta"" varda pavarde. Apacioj mazesnem raidem ar kitam puslapi originalia versija bet kokiais rasmenimis kad ir kinieciu. Baigtusi problemos visiems laikams";Poland
lrytas_sql_551;Lietuvos Respublikos Konstitucija suteikia tautinėms mažumoms plačias autonomines teises, tad lenkai negali reikalauti dar daugiau. Dokumentų tvarkymas yra LR reikalas ir Lenkija neturi jokios teisės, nei remiantis Konstitucija nei tarptautinės teisės aktais, kištis į LR vidaus reikalus ir pažeisti LR suverenitetą. Jei Lietuvos sprendimas yra toks, lenkai turi su tuo susitaikyti ir savo tautiečius remti kitokiomis priemonėmis.;Lithuania
lrytas_sql_551;Lietuvos Respublikos Konstitucija suteikia tautinėms mažumoms plačias autonomines teises, tad lenkai negali reikalauti dar daugiau. Dokumentų tvarkymas yra LR reikalas ir Lenkija neturi jokios teisės, nei remiantis Konstitucija nei tarptautinės teisės aktais, kištis į LR vidaus reikalus ir pažeisti LR suverenitetą. Jei Lietuvos sprendimas yra toks, lenkai turi su tuo susitaikyti ir savo tautiečius remti kitokiomis priemonėmis.;Poland
lrytas_sql_551;tai gal dar hieroglifais leiskime rasyti , juk Lietuvoje gyvena ir kinieciu .;Lithuania
lrytas_sql_551;Teisingas sprendimas. Jei Lietuvoje - tai tik lietuviškai!;Lithuania
lrytas_sql_555;"Kisindžerio patarėjo Russell'o Mead'o 3 paskaitos Vilniuje. Valatka - nėžodžio apie tai. Imkime interviu pabaigą: ------- KLAUSIMAS: Kokių dar praktinių patarimų duotumėte lietuviams?------ ATSAKYMAS: ""Toliau tobulinkite savo anglų kalbos įgūdžius. Nuostabu, kaip jaunesnė lietuvių karta greitai išmoko anglų kalbą. Turite toliau tai daryti, nes anglų kalba atveria duris į klestėjimą – ji svarbi ne tik turint reikalų su amerikiečiais, tai yra verslo kalba visame pasaulyje. Tokios mažos, bet klestinčios šalys kaip Švedija, Danija, Norvegija, Olandija per pastaruosius 50 metų išvystė tam tikrą užsienio kalbos įgūdžių gilinimo kultūrą. Jos suprato, kad šie įgūdžiai labai padeda verslui ir ekonomikai. Manau, Lietuva galėtų toliau eiti šiuo keliu. Tai gerokai palengvins jums tikslo siekimą. O visas kitas praturtėjimo priemones patys puikiai žinote: energetinis saugumas, verslumas, infrastruktūros kūrimas. Čia paminėčiau jūsų garsųjį „Rail Baltica“, kuri labai naudinga. Istoriškai, kai kurios ES narės labai sėkmingai išnaudojo Bendrijos fondus būtent panašioms infrastruktūroms kurti. Vėlgi grįžtame prie svarbiausio punkto – Lietuva turėtų geriau išnaudoti narystę Europos Sąjungoje. """;Other European
lrytas_sql_555;"Kisindžerio patarėjo Russell'o Mead'o 3 paskaitos Vilniuje. Valatka - nėžodžio apie tai. Imkime interviu pabaigą: ------- KLAUSIMAS: Kokių dar praktinių patarimų duotumėte lietuviams?------ ATSAKYMAS: ""Toliau tobulinkite savo anglų kalbos įgūdžius. Nuostabu, kaip jaunesnė lietuvių karta greitai išmoko anglų kalbą. Turite toliau tai daryti, nes anglų kalba atveria duris į klestėjimą – ji svarbi ne tik turint reikalų su amerikiečiais, tai yra verslo kalba visame pasaulyje. Tokios mažos, bet klestinčios šalys kaip Švedija, Danija, Norvegija, Olandija per pastaruosius 50 metų išvystė tam tikrą užsienio kalbos įgūdžių gilinimo kultūrą. Jos suprato, kad šie įgūdžiai labai padeda verslui ir ekonomikai. Manau, Lietuva galėtų toliau eiti šiuo keliu. Tai gerokai palengvins jums tikslo siekimą. O visas kitas praturtėjimo priemones patys puikiai žinote: energetinis saugumas, verslumas, infrastruktūros kūrimas. Čia paminėčiau jūsų garsųjį „Rail Baltica“, kuri labai naudinga. Istoriškai, kai kurios ES narės labai sėkmingai išnaudojo Bendrijos fondus būtent panašioms infrastruktūroms kurti. Vėlgi grįžtame prie svarbiausio punkto – Lietuva turėtų geriau išnaudoti narystę Europos Sąjungoje. """;Lithuania
lrytas_sql_561;Jei butu JAV mums draugai, zydus, homoseksualus uz mums priesika politika smerktu ir is pagarbos lietuviams, lietuvisku baznyciu JAV negriautu, o pokariu ne butu melagingai agitavusiu lietuviu eiti i miskus ir zuti nuo galingu okupantu rusu pokariu. Prisiminkite kaip JAV zadejo pokariu laisvinti Lietuva nuo rusu!;USA
lrytas_sql_561;Jei butu JAV mums draugai, zydus, homoseksualus uz mums priesika politika smerktu ir is pagarbos lietuviams, lietuvisku baznyciu JAV negriautu, o pokariu ne butu melagingai agitavusiu lietuviu eiti i miskus ir zuti nuo galingu okupantu rusu pokariu. Prisiminkite kaip JAV zadejo pokariu laisvinti Lietuva nuo rusu!;Lithuania
lrytas_sql_563;Kasos aparatų paskirtį supratot nepilnai ir gan siauriai. Pirma, nauda valstybei ir šių gaminių gamintojui. Kas gamintojas? Kinija? Sovietmečiu 18 metų tikrinau bilietus (kvitus) duodančius įtaisus. Paaiškėjo liūdnas daiktas: įtaisus įmanoma ATIDARYTI ir skaitliukų parodymus lyg laikrodžio rodykles ATGAL pavaryti, o pinigų skirtumą PASISAVINTI. Šiame „versle“ dalyvavo grupė vagių — pardavėjai su įtaisų taisytojais/prižiūrėtojais. Panašiai bus ir dabar. Pyksta ir streikuoja tie, kurie sąžiningi ir šios spragos nežino. Bus ir kitokių nesusipratimų pardavėjo naudai. Pats sumanymas dirbti su kasos prietaisais yra neblogas. Dėl akių. Be to, šie aparatai neparodo pardavėjo apgaulės SVERIANT prekę. Kaip ir iki šiol: vieni prekę ant svarstyklių lėkštės ranka „prilaiko“ (spaudžia žemyn, kad svorį rodytų didesnį!), kiti ant svarstyklių su ta pačia preke nepastebimai prideda 100 gramų svarelį ar magnetuką. Išloš artimai susiję su šiuos reikalus valdančia grupuote. Kaip telefoniniai sukčiai ir išmanūs senolių mulkintojai.;China
lrytas_sql_565;o del lenkijos ir lietuvos, tai ji kaip seima, visa istorija buvo pykciu, bet visada vienijosi;Poland
lrytas_sql_565;o del lenkijos ir lietuvos, tai ji kaip seima, visa istorija buvo pykciu, bet visada vienijosi;Lithuania
lrytas_sql_566;Nebent balsuos visa Lenkija. O šiaip tyai miego norisi nuo tokių dainų.;Poland
lrytas_sql_574;Jie nesustos. Po to bus Sirija, po to dar kokia šalis. Po to Baltarusija. Po to Rusija ir galiausiai Kinija. Čia tik pradžia. Nebent Kinija susijungtų su Rusija ir pirmos pradėtų. Kito šanso joms nebus.;Other
lrytas_sql_574;Jie nesustos. Po to bus Sirija, po to dar kokia šalis. Po to Baltarusija. Po to Rusija ir galiausiai Kinija. Čia tik pradžia. Nebent Kinija susijungtų su Rusija ir pirmos pradėtų. Kito šanso joms nebus.;Belorus
lrytas_sql_574;Jie nesustos. Po to bus Sirija, po to dar kokia šalis. Po to Baltarusija. Po to Rusija ir galiausiai Kinija. Čia tik pradžia. Nebent Kinija susijungtų su Rusija ir pirmos pradėtų. Kito šanso joms nebus.;Russia
lrytas_sql_574;Jie nesustos. Po to bus Sirija, po to dar kokia šalis. Po to Baltarusija. Po to Rusija ir galiausiai Kinija. Čia tik pradžia. Nebent Kinija susijungtų su Rusija ir pirmos pradėtų. Kito šanso joms nebus.;China
lrytas_sql_576;Rusijoje irgi be leidomo I Maskva rusams negalima vaziuot- reikia tureti registracia;Russia
lrytas_sql_579;"Ar yra nors viena šalis pasaulyje kur gyvena labai patenkinti visi 100 procentų žmonių?Galiu lažintis iš savo gyvybės kad ir Švedijoje ar Norvegijoje gyvena daug žmonių kurie keikia savo valdžią ir pasakoja kaip pas juos blogai.Visur žmonės gyvena su didesnėmis ar mažesnėmis problemomis.Yra milijonai žmonių gyvenančių daug blogiau nei mes Lietuvoje ar Baltarusijoje.Tarp mūsų skirtumas tik tas kad mes jau praėjome tai ką dar reikės praeiti Baltarusiams,nes pas juos privatizacija dar tik numatoma.Tu sakai kad pensininkai labai blogai gyvena .Yra ir labai blogai gyvenančių ,bet yra ir labai gerai gyvenančių.Na dar gali kartais pasiskaityti kriminalinėje kronikoje kiek telefoniniai sukčiai išvilioja pinigų ir būtent iš pensininkų ""kurie nieko neturi""ir ""gyvena pusbadžiu"".Reikia dabar tikėtis kad kaimynai baltarusiai be smurto susitvarkys gyvenimą ,nes ir mums tai labai svarbu ,kad kaimynai gyventų gerai ir ramiai.Palinkėkime jiems stiprybės ir sėkmės.";Belorus
lrytas_sql_579;"Ar yra nors viena šalis pasaulyje kur gyvena labai patenkinti visi 100 procentų žmonių?Galiu lažintis iš savo gyvybės kad ir Švedijoje ar Norvegijoje gyvena daug žmonių kurie keikia savo valdžią ir pasakoja kaip pas juos blogai.Visur žmonės gyvena su didesnėmis ar mažesnėmis problemomis.Yra milijonai žmonių gyvenančių daug blogiau nei mes Lietuvoje ar Baltarusijoje.Tarp mūsų skirtumas tik tas kad mes jau praėjome tai ką dar reikės praeiti Baltarusiams,nes pas juos privatizacija dar tik numatoma.Tu sakai kad pensininkai labai blogai gyvena .Yra ir labai blogai gyvenančių ,bet yra ir labai gerai gyvenančių.Na dar gali kartais pasiskaityti kriminalinėje kronikoje kiek telefoniniai sukčiai išvilioja pinigų ir būtent iš pensininkų ""kurie nieko neturi""ir ""gyvena pusbadžiu"".Reikia dabar tikėtis kad kaimynai baltarusiai be smurto susitvarkys gyvenimą ,nes ir mums tai labai svarbu ,kad kaimynai gyventų gerai ir ramiai.Palinkėkime jiems stiprybės ir sėkmės.";Other European
lrytas_sql_579;"Ar yra nors viena šalis pasaulyje kur gyvena labai patenkinti visi 100 procentų žmonių?Galiu lažintis iš savo gyvybės kad ir Švedijoje ar Norvegijoje gyvena daug žmonių kurie keikia savo valdžią ir pasakoja kaip pas juos blogai.Visur žmonės gyvena su didesnėmis ar mažesnėmis problemomis.Yra milijonai žmonių gyvenančių daug blogiau nei mes Lietuvoje ar Baltarusijoje.Tarp mūsų skirtumas tik tas kad mes jau praėjome tai ką dar reikės praeiti Baltarusiams,nes pas juos privatizacija dar tik numatoma.Tu sakai kad pensininkai labai blogai gyvena .Yra ir labai blogai gyvenančių ,bet yra ir labai gerai gyvenančių.Na dar gali kartais pasiskaityti kriminalinėje kronikoje kiek telefoniniai sukčiai išvilioja pinigų ir būtent iš pensininkų ""kurie nieko neturi""ir ""gyvena pusbadžiu"".Reikia dabar tikėtis kad kaimynai baltarusiai be smurto susitvarkys gyvenimą ,nes ir mums tai labai svarbu ,kad kaimynai gyventų gerai ir ramiai.Palinkėkime jiems stiprybės ir sėkmės.";Lithuania
lrytas_sql_586;Puikiai prisimenu tą laiką kai susidegino Romas Kalanta. Ir tada R. Kalanta buvo valdžios išvadintas psichiniu ligoniu, ir tada prokuratūra tardė žmones. Bet šiandien mes turime R. Kalantos vardo gatvę. Jam po mirties suteikti Lietuvos Valstybės apdovanojimai. Todėl tikiu, kad po kurio laiko bus ir Drąsiaus Kedžio vardo gatvės, ir jo kova pagerbta Lietuvos Valstybės apdovanojimais. Ir tikiu, kad neteks tiek laiko laukti kaip R. Kalantos atveju. Tikiu, kad tiesa ir teisingumas triumfuos žymiai greičiau.;Lithuania
lrytas_sql_600;O kas yra Jūsų supratimu tas, kuris giria žydus, lenkus ir Ameriką?;USA
lrytas_sql_601;baikit svaigti, lenkijos valdžia jau pripažino patys, kad tai nepavykusi diplomatinė ataka;Poland
lrytas_sql_601;Kada mūsų patys lietuviai šitokias kalbas kalba aišku santykiai blogės.Aš manau jie susitvarkys .Tik laiko klausimas.Aš esu už tai ,kad lenkai išmoktų lietuviškai.Kaip niekas nepagalvoja ,kad juos skriaudžia patys vietinės valdžios lenkai.Žmonės nemoka lietuvių kalbos ir nežuno kas vyksta lietuvoje,nežino kokie yra įstatymai jie nieko nežino.Kodėl į tai niekas nekreipia dėmesio.Kodėl niekas netikrina tų savivaldybių kur vadovauja lenkai.Iš ten jokių žinių nežinome ir mes gyventami toliau nuo to krašto.Ar kas nors girdėjo per radiją ra televiziją ,kaip žmonės gyvena Šalčininkų rajone,ar ten kas nors nuvažiuoja.Turbūt todėl ,kad mūsų valdžios vyrai neišmokę mažumų kalbos žino,kad ten nesusikalbės.Nesuprantu aš tų žmonių kurie kalba ,kad lenkams nereikia mokėti lietuviškai.Jiems reikia mokintis lietuviškai dėl to kad žinotų visas teises ir įstatymus ir būtų lygus bet kokiame ginče bei tiesos sprendimuose su visais lietuviais kartu.;Lithuania
lrytas_sql_601;"Uspaskih atvyko į Lietuvą būdamas 26 m., taigi mokyklą baigė toli nuo Lietuvos. Nevykęs pavyzdys. Daugybė nelietuvių puikiai moka kalbą, dirbą atsakingą darbą, o jei dėl savo kalbos nemokėjimo kas ir negali normaliai įsidarbinti - tai juk jų pačių problema. Santykių kiršinimas dabartinių sunkumų fone - dar vienas būdas atitraukti mūsų dėmesį nuo tos duobės, kurios dugną greit pasieksime. Ir lenkai (rusai, gudai, žydai etc) čia niekuo dėti. ""Kiti"" tampa kalti tuomet, kai suvoki, kad eini netinkamu keliu ar sieki netinkamo tikslo, ir gėda tuo prisipažinti. Tada imi ieškoti atpirkimo ožio. Išprovokuoji jį maištui ir paskebi kaltu. Liaudies įniršio drenažas.";Lithuania
lrytas_sql_601;Zinote blogi santykiai su kaimynais tikrai yra blogai. Kaip ten bebutu tokiu blogu santykiu sieke ne Lietuva o Lenkija. Jeigu su Rusija santykius mes bloginome tai Lenkai su Lietuva irgi nesiskaite. Isvis negalima daleisti kad salcininkai ir vilniaus rajonas taptu speratistiniu krastu. Tuomet i problemas isipainiosime kokiai 50 metu.;Poland
lrytas_sql_601;Zinote blogi santykiai su kaimynais tikrai yra blogai. Kaip ten bebutu tokiu blogu santykiu sieke ne Lietuva o Lenkija. Jeigu su Rusija santykius mes bloginome tai Lenkai su Lietuva irgi nesiskaite. Isvis negalima daleisti kad salcininkai ir vilniaus rajonas taptu speratistiniu krastu. Tuomet i problemas isipainiosime kokiai 50 metu.;Lithuania
lrytas_sql_601;Zinote blogi santykiai su kaimynais tikrai yra blogai. Kaip ten bebutu tokiu blogu santykiu sieke ne Lietuva o Lenkija. Jeigu su Rusija santykius mes bloginome tai Lenkai su Lietuva irgi nesiskaite. Isvis negalima daleisti kad salcininkai ir vilniaus rajonas taptu speratistiniu krastu. Tuomet i problemas isipainiosime kokiai 50 metu.;Russia
