Text ID;Comment;Target;;
lrytas_Litis_594;dar pries tai, kai lenkai sumane Vilniu okupuot, 20 a pradzioje ir dar anksciau, Vilniaus kraste negyveno ne 2 % lietuviu, tai buvo pagrinde lenku ir zydu miestas, tik jau po to kai kaimietukai is savo paruriskiu pradejo atvaziuot pas mus, situacija kiek pasikeite, siulau patiems atsiverst vadovelius ir susivokt, kad sitas miestas niekada jusu nebuvo, sitas miestas per visa jo gyvenimo laika buvo multikulturinis. :)));Polish;;
lrytas_Litis_594;dar pries tai, kai lenkai sumane Vilniu okupuot, 20 a pradzioje ir dar anksciau, Vilniaus kraste negyveno ne 2 % lietuviu, tai buvo pagrinde lenku ir zydu miestas, tik jau po to kai kaimietukai is savo paruriskiu pradejo atvaziuot pas mus, situacija kiek pasikeite, siulau patiems atsiverst vadovelius ir susivokt, kad sitas miestas niekada jusu nebuvo, sitas miestas per visa jo gyvenimo laika buvo multikulturinis. :)));Jewish;;
lrytas_Litis_594;dar pries tai, kai lenkai sumane Vilniu okupuot, 20 a pradzioje ir dar anksciau, Vilniaus kraste negyveno ne 2 % lietuviu, tai buvo pagrinde lenku ir zydu miestas, tik jau po to kai kaimietukai is savo paruriskiu pradejo atvaziuot pas mus, situacija kiek pasikeite, siulau patiems atsiverst vadovelius ir susivokt, kad sitas miestas niekada jusu nebuvo, sitas miestas per visa jo gyvenimo laika buvo multikulturinis. :)));Lithuanian;;
lrytas_Litis_594;Teisingai lenkai sako, nereikia juos vienodai kaip ir lietuvius mokint. Juk visvien jie nieko neišmoko per tiek metų, tai kam juos kankinti tais mokslais, tikrai tuščias pinigų švaistymas.;Polish;;
lrytas_Litis_594;Teisingai lenkai sako, nereikia juos vienodai kaip ir lietuvius mokint. Juk visvien jie nieko neišmoko per tiek metų, tai kam juos kankinti tais mokslais, tikrai tuščias pinigų švaistymas.;Lithuanian;;
lrytas_Litis_600;ir ko jūs taip bijot lenkų, nesuėdė pilsudskis, nesuės ir šitie. konfliktas su lenkais kvailystė. laikas patvirtins mano žodžius.;Polish;;
lrytas_Litis_600;O kas yra Jūsų supratimu tas, kuris giria žydus, lenkus ir Ameriką?;Polish;;
lrytas_Litis_600;O kas yra Jūsų supratimu tas, kuris giria žydus, lenkus ir Ameriką?;Jewish;;
lrytas_Litis_600;"Kaip Jums atrodo? Kam naudinga supriešinti lietuvius su lenkais, žydais? Kauniečius su vilniečiais? Kas gaivina terminus ""buožė"", išnaudotojas? Kas varo internete ant Lietuvos? Kas atspės? Valatka daugiau negu teisus.";Polish;;
lrytas_Litis_600;"Kaip Jums atrodo? Kam naudinga supriešinti lietuvius su lenkais, žydais? Kauniečius su vilniečiais? Kas gaivina terminus ""buožė"", išnaudotojas? Kas varo internete ant Lietuvos? Kas atspės? Valatka daugiau negu teisus.";Jewish;;
lrytas_Litis_600;"Kaip Jums atrodo? Kam naudinga supriešinti lietuvius su lenkais, žydais? Kauniečius su vilniečiais? Kas gaivina terminus ""buožė"", išnaudotojas? Kas varo internete ant Lietuvos? Kas atspės? Valatka daugiau negu teisus.";Lithuanian;;
lrytas_Litis_601;"Uspaskih atvyko į Lietuvą būdamas 26 m., taigi mokyklą baigė toli nuo Lietuvos. Nevykęs pavyzdys. Daugybė nelietuvių puikiai moka kalbą, dirbą atsakingą darbą, o jei dėl savo kalbos nemokėjimo kas ir negali normaliai įsidarbinti - tai juk jų pačių problema. Santykių kiršinimas dabartinių sunkumų fone - dar vienas būdas atitraukti mūsų dėmesį nuo tos duobės, kurios dugną greit pasieksime. Ir lenkai (rusai, gudai, žydai etc) čia niekuo dėti. ""Kiti"" tampa kalti tuomet, kai suvoki, kad eini netinkamu keliu ar sieki netinkamo tikslo, ir gėda tuo prisipažinti. Tada imi ieškoti atpirkimo ožio. Išprovokuoji jį maištui ir paskebi kaltu. Liaudies įniršio drenažas.";Jewish;;
lrytas_Litis_601;"Uspaskih atvyko į Lietuvą būdamas 26 m., taigi mokyklą baigė toli nuo Lietuvos. Nevykęs pavyzdys. Daugybė nelietuvių puikiai moka kalbą, dirbą atsakingą darbą, o jei dėl savo kalbos nemokėjimo kas ir negali normaliai įsidarbinti - tai juk jų pačių problema. Santykių kiršinimas dabartinių sunkumų fone - dar vienas būdas atitraukti mūsų dėmesį nuo tos duobės, kurios dugną greit pasieksime. Ir lenkai (rusai, gudai, žydai etc) čia niekuo dėti. ""Kiti"" tampa kalti tuomet, kai suvoki, kad eini netinkamu keliu ar sieki netinkamo tikslo, ir gėda tuo prisipažinti. Tada imi ieškoti atpirkimo ožio. Išprovokuoji jį maištui ir paskebi kaltu. Liaudies įniršio drenažas.";Russian;;
lrytas_Litis_601;"Uspaskih atvyko į Lietuvą būdamas 26 m., taigi mokyklą baigė toli nuo Lietuvos. Nevykęs pavyzdys. Daugybė nelietuvių puikiai moka kalbą, dirbą atsakingą darbą, o jei dėl savo kalbos nemokėjimo kas ir negali normaliai įsidarbinti - tai juk jų pačių problema. Santykių kiršinimas dabartinių sunkumų fone - dar vienas būdas atitraukti mūsų dėmesį nuo tos duobės, kurios dugną greit pasieksime. Ir lenkai (rusai, gudai, žydai etc) čia niekuo dėti. ""Kiti"" tampa kalti tuomet, kai suvoki, kad eini netinkamu keliu ar sieki netinkamo tikslo, ir gėda tuo prisipažinti. Tada imi ieškoti atpirkimo ožio. Išprovokuoji jį maištui ir paskebi kaltu. Liaudies įniršio drenažas.";Belorussian;;
lrytas_Litis_601;baikit svaigti, lenkijos valdžia jau pripažino patys, kad tai nepavykusi diplomatinė ataka;N/A;;
lrytas_Litis_601;Atsakant į pono M. Laurinkaus straipsnį reikėtų pasidžiaugti, kad mes turbūt pirmą kartą per 21 atkurtos nepriklausomybės metus turime Prezidentę, kuri IŠ TIKRŲJŲ - NE ŽODŽIAIS, O DARBAIS - rodo pagarbą savo tautiečiams. Mūsų Prezidentė pasielgė labai oriai primindama lenkams, kad ne tik lenkai gyvena Lietuvoje, bet ir lietuviai Lenkijoje...;Polish;;
lrytas_Litis_601;Atsakant į pono M. Laurinkaus straipsnį reikėtų pasidžiaugti, kad mes turbūt pirmą kartą per 21 atkurtos nepriklausomybės metus turime Prezidentę, kuri IŠ TIKRŲJŲ - NE ŽODŽIAIS, O DARBAIS - rodo pagarbą savo tautiečiams. Mūsų Prezidentė pasielgė labai oriai primindama lenkams, kad ne tik lenkai gyvena Lietuvoje, bet ir lietuviai Lenkijoje...;Lithuanian;;
lrytas_Litis_601;Kada mūsų patys lietuviai šitokias kalbas kalba aišku santykiai blogės.Aš manau jie susitvarkys .Tik laiko klausimas.Aš esu už tai ,kad lenkai išmoktų lietuviškai.Kaip niekas nepagalvoja ,kad juos skriaudžia patys vietinės valdžios lenkai.Žmonės nemoka lietuvių kalbos ir nežuno kas vyksta lietuvoje,nežino kokie yra įstatymai jie nieko nežino.Kodėl į tai niekas nekreipia dėmesio.Kodėl niekas netikrina tų savivaldybių kur vadovauja lenkai.Iš ten jokių žinių nežinome ir mes gyventami toliau nuo to krašto.Ar kas nors girdėjo per radiją ra televiziją ,kaip žmonės gyvena Šalčininkų rajone,ar ten kas nors nuvažiuoja.Turbūt todėl ,kad mūsų valdžios vyrai neišmokę mažumų kalbos žino,kad ten nesusikalbės.Nesuprantu aš tų žmonių kurie kalba ,kad lenkams nereikia mokėti lietuviškai.Jiems reikia mokintis lietuviškai dėl to kad žinotų visas teises ir įstatymus ir būtų lygus bet kokiame ginče bei tiesos sprendimuose su visais lietuviais kartu.;Lithuanian;;
lrytas_Litis_601;Kada mūsų patys lietuviai šitokias kalbas kalba aišku santykiai blogės.Aš manau jie susitvarkys .Tik laiko klausimas.Aš esu už tai ,kad lenkai išmoktų lietuviškai.Kaip niekas nepagalvoja ,kad juos skriaudžia patys vietinės valdžios lenkai.Žmonės nemoka lietuvių kalbos ir nežuno kas vyksta lietuvoje,nežino kokie yra įstatymai jie nieko nežino.Kodėl į tai niekas nekreipia dėmesio.Kodėl niekas netikrina tų savivaldybių kur vadovauja lenkai.Iš ten jokių žinių nežinome ir mes gyventami toliau nuo to krašto.Ar kas nors girdėjo per radiją ra televiziją ,kaip žmonės gyvena Šalčininkų rajone,ar ten kas nors nuvažiuoja.Turbūt todėl ,kad mūsų valdžios vyrai neišmokę mažumų kalbos žino,kad ten nesusikalbės.Nesuprantu aš tų žmonių kurie kalba ,kad lenkams nereikia mokėti lietuviškai.Jiems reikia mokintis lietuviškai dėl to kad žinotų visas teises ir įstatymus ir būtų lygus bet kokiame ginče bei tiesos sprendimuose su visais lietuviais kartu.;Polish;;
lrytas_Litis_601;"p. Mečy, visada gėrėdavausi Tavo išmintingumu, sugebėjimu visapusiškai analizuoti ir vertinti vieną ar kitą visuomeninį ar politinį reiškinį ir sakydavau sau ir kitiems, kad šitas žemaitis yra kietas, tvirtas, nuoseklus, kad jo taip lengvai kur nors nenuviliosi ir kuo nors nesugundysi. Bet po tam tikrų pokyčių VSD tarnyboje, ne visur sėkmingo ambasadoriavimo ar nepalankuos Tavo karjerai Prezidentės sprendimų Tu pasikeitei. Iš šalies žiūrint, atrodo, kad į Tavo gyvenimo laivo bures pradėjo pūsti ne tos krypties vėjas arba Tu pasidavei savo asmeninių nuoskaudų nuotaikai ir Tau norisi ""keršyti"" ir pan. Nenorėčiau sakyti, kad Tavo išsakytose mintyse nėra tiesos ir ypač ten, kur liečiami taktiniai abiejų valstybių santykių palaikymo būdai ar metodai. Tačiau po taktikos skraiste nepraraskime strateginių, esminių dalykų ir išlikime gerbiantys ir save, ir savo teises ir jaučiantys pareigą nepamiršti savo krašto istorijos, gerbti ir puoselėti jo žmonių kalbą, papročius ir būti savo šalies pilnateisiais šeimininkais. Niekuo negalima paaiškinti tokio dalyko, kai Lenkija ""w"" ar kitų diakritinių ženklų nerašymą Lietuvos piliečio dokumentuose arba valstybinės kalbos mokymą lenkiškose mokyklose iškelia į tarpvalstybinį ir tarptautinį lygį ir tvirtina, kad lenkai ""prievarta nutautinami"". Tu, gerb. Mečy, to negali nepastebėti ir nevertinti, tuo labiau, kaip kas jau mano, kad šita ""w"" yra tik ledkalnio viršūnė ir tik pretekstas kur kas didesniems užmojams įgyvendinti. O čia ir pasigendu Tavo samprotavimuose aiškesnės taktikos ir strategijos.";Polish;;
lrytas_Litis_601;Zinote blogi santykiai su kaimynais tikrai yra blogai. Kaip ten bebutu tokiu blogu santykiu sieke ne Lietuva o Lenkija. Jeigu su Rusija santykius mes bloginome tai Lenkai su Lietuva irgi nesiskaite. Isvis negalima daleisti kad salcininkai ir vilniaus rajonas taptu speratistiniu krastu. Tuomet i problemas isipainiosime kokiai 50 metu.;Polish;;
lrytas_Litis_606;Neesu skaustagalvis, nesioju, beje, ilgus plaukus. Bet tos eitynes, manau, buvo neabejingu Lietuvai zmoniu eitynes. Todel salia nenaciu galejo prazygiuoti ir Lietuvos zydai, nesantys Dovydo zvaigzde-jei jei yra neabejingi kovo 11 ivykiui ir Lietuvos nepriklausomybes atkurimui. Arba karaimai. Asanaviciute, didvyriskai zuvusi prie TV boksto tomis lemtingomis dienomis, buvo Lietuvos totore, beja(palikuone dar Vytauto laikais is Krymo atklydusiu klajokliu);Karaites;;
lrytas_Litis_606;Neesu skaustagalvis, nesioju, beje, ilgus plaukus. Bet tos eitynes, manau, buvo neabejingu Lietuvai zmoniu eitynes. Todel salia nenaciu galejo prazygiuoti ir Lietuvos zydai, nesantys Dovydo zvaigzde-jei jei yra neabejingi kovo 11 ivykiui ir Lietuvos nepriklausomybes atkurimui. Arba karaimai. Asanaviciute, didvyriskai zuvusi prie TV boksto tomis lemtingomis dienomis, buvo Lietuvos totore, beja(palikuone dar Vytauto laikais is Krymo atklydusiu klajokliu);Tatar;;
lrytas_Litis_606;Neesu skaustagalvis, nesioju, beje, ilgus plaukus. Bet tos eitynes, manau, buvo neabejingu Lietuvai zmoniu eitynes. Todel salia nenaciu galejo prazygiuoti ir Lietuvos zydai, nesantys Dovydo zvaigzde-jei jei yra neabejingi kovo 11 ivykiui ir Lietuvos nepriklausomybes atkurimui. Arba karaimai. Asanaviciute, didvyriskai zuvusi prie TV boksto tomis lemtingomis dienomis, buvo Lietuvos totore, beja(palikuone dar Vytauto laikais is Krymo atklydusiu klajokliu);Jewish;;
lrytas_Litis_606;"Nors parašėte ir gražiai, bet ""Tkiu, kad ateinančiais metais skustagalviai į šias jaunimo eitynes nebus įleisti, to neleis patys eitynių organizatoriai (ir gerai padarys)"" jus daro pačiu/-ia tikriausiu/-ia fašistu/-ia. Suprantu stereotipų galią, ir tai kad jie atsiranda ne be priežasties, bet noras atskirti grupę žmonių - diskriminuoti kurie apsikirpę ar apsirengę kitaip yra labai jau žema. Ar gal jūs galit laiduoti už tai, kad kiekvienas ėjas skinas yra neonacis? Žinoma, jei galvoje detate ligybės ženklą tarp nacio uniformos ir skino apragos, tai tampa suprantama. Bet šiuo atveju skatinčiau truputi plačiau pasidomėti subkultūros kilme, pradedant ne nuo Anglijos šešesdešimtaisiais, bet nuo Jamaikas dešimtmečiu atgal. Nustebsit koks pasaulis keistas. Ironiška, bet tarp visuomenės taip matomų ""neonacių"" ėjo juodaodis su trispalve ant rankos, aš pats kalbinau du kiniečių studentus atvykusius iš Vokietijos, bet jie mieliau pasirinko fotografų rolę. Toks ir skirtumas tarp eisenos baisiųjų ""fašistų"" ir tolerantiškųjų neopaleckizmo ir tolerastijos aukų.";Dark-skinned;;
lrytas_Litis_606;"Nors parašėte ir gražiai, bet ""Tkiu, kad ateinančiais metais skustagalviai į šias jaunimo eitynes nebus įleisti, to neleis patys eitynių organizatoriai (ir gerai padarys)"" jus daro pačiu/-ia tikriausiu/-ia fašistu/-ia. Suprantu stereotipų galią, ir tai kad jie atsiranda ne be priežasties, bet noras atskirti grupę žmonių - diskriminuoti kurie apsikirpę ar apsirengę kitaip yra labai jau žema. Ar gal jūs galit laiduoti už tai, kad kiekvienas ėjas skinas yra neonacis? Žinoma, jei galvoje detate ligybės ženklą tarp nacio uniformos ir skino apragos, tai tampa suprantama. Bet šiuo atveju skatinčiau truputi plačiau pasidomėti subkultūros kilme, pradedant ne nuo Anglijos šešesdešimtaisiais, bet nuo Jamaikas dešimtmečiu atgal. Nustebsit koks pasaulis keistas. Ironiška, bet tarp visuomenės taip matomų ""neonacių"" ėjo juodaodis su trispalve ant rankos, aš pats kalbinau du kiniečių studentus atvykusius iš Vokietijos, bet jie mieliau pasirinko fotografų rolę. Toks ir skirtumas tarp eisenos baisiųjų ""fašistų"" ir tolerantiškųjų neopaleckizmo ir tolerastijos aukų.";Chinese;;
lrytas_Litis_606;kai kurie Britu istorikai vadina fasizna vienintele demokratija matyt kalbi apie Irwinga? skaiciau jo knyga, kurioje jis abejoja duju kameromis Auswice - visiskas briedas sakyciau.. O tai kur tie zydai dingo? Vilniuje kiek zydu iki karo gyveno - kur jie dingo? o dar tie slykstus eksperimentai koncentracijos stovyklose - Izraelis ne veltui medziojo visokius Mengeles ir Eichmanus..;British;;
lrytas_Litis_606;kai kurie Britu istorikai vadina fasizna vienintele demokratija matyt kalbi apie Irwinga? skaiciau jo knyga, kurioje jis abejoja duju kameromis Auswice - visiskas briedas sakyciau.. O tai kur tie zydai dingo? Vilniuje kiek zydu iki karo gyveno - kur jie dingo? o dar tie slykstus eksperimentai koncentracijos stovyklose - Izraelis ne veltui medziojo visokius Mengeles ir Eichmanus..;Jewish;;
lrytas_Litis_606;"Tai, ką perskaitėme, nepamirškime, parašė Metų tolerancijos žmogus (neprisimenu gerai, kuriais metais jis pelnė šį garbingą apdovanojimą). Prisimenu tik tiek, kad šis Lietuvos didvyris tą apdovanojimą pelnė už išreikštą poziciją Šustausko laikysenos atžvilgiu, sakydamas: „Aš sutikčiau visą gyvenimą valyti Šustausko batus, kad išgelbėčiau bent vieną žydų vaiką"". Minties policija tikrai negalės pastoriaus T. Šerno apkaltinti nei šališkumu, nei netolerancija, nei ksenofobija, nei priklausymu neonaciams. Bet pasakyta šventa teisybė: tos jaunimo eisenos yra ne priežastis, o pasekmė. Pasekmė valstybėje ir visuomenėje įsigalėjusios veidmainystės, dvigubų standartų taikymo, cinizmo, melo, demagogijos, kilnumo ir gėrio niekinimo. Tikiu, kad ateinančiais metais skustagalviai į šias jaunimo eitynes nebus įleisti, to neleis patys eitynių organizatoriai (ir gerai padarys), bet jaunimas apie visuomenės skaudulius pasakys dar garsiau, ir eisenoje dalyvaus dvigubai daugiau žmonių.";Jewish;;
lrytas_Litis_612;Ir tolerastas, ir skustagalvis turi teisę į savo nuomonę. Toks demokratijos prinicipas. Ir nebūtinai ta nuomonė turi būti gera, graži, patogi, tolerastiška, politkorektiška. Nuomonių įvairovė - demokratijos esmė. Jei leido gėjams eiti su vėliavoms, kodėl turi uždrausti skinams. Aš jų nemėgstu, bet jie įstatymų savo eitynėmis nepažeidė. Skaitant šį rašinį jausmas toks, kad kaip sovietmečiu visi turi pritarti vienai nuomonei, būti spaliukai Lenino anūkai. Svarbiausia problema tolerastams cypliukams, kaip prieš užsienio tolerastus pasirodys. Suprasčiau, jei žydai, totoriai, rusai ar lenkai skųstųsi, bet šie žmonės pakankamai orūs, turi stiprią tautinę savivertę ir savimonę, kad kreiptų dėmesį į tokias replikas.;Tatar;;
lrytas_Litis_612;Ir tolerastas, ir skustagalvis turi teisę į savo nuomonę. Toks demokratijos prinicipas. Ir nebūtinai ta nuomonė turi būti gera, graži, patogi, tolerastiška, politkorektiška. Nuomonių įvairovė - demokratijos esmė. Jei leido gėjams eiti su vėliavoms, kodėl turi uždrausti skinams. Aš jų nemėgstu, bet jie įstatymų savo eitynėmis nepažeidė. Skaitant šį rašinį jausmas toks, kad kaip sovietmečiu visi turi pritarti vienai nuomonei, būti spaliukai Lenino anūkai. Svarbiausia problema tolerastams cypliukams, kaip prieš užsienio tolerastus pasirodys. Suprasčiau, jei žydai, totoriai, rusai ar lenkai skųstųsi, bet šie žmonės pakankamai orūs, turi stiprią tautinę savivertę ir savimonę, kad kreiptų dėmesį į tokias replikas.;Jewish;;
lrytas_Litis_612;Ir tolerastas, ir skustagalvis turi teisę į savo nuomonę. Toks demokratijos prinicipas. Ir nebūtinai ta nuomonė turi būti gera, graži, patogi, tolerastiška, politkorektiška. Nuomonių įvairovė - demokratijos esmė. Jei leido gėjams eiti su vėliavoms, kodėl turi uždrausti skinams. Aš jų nemėgstu, bet jie įstatymų savo eitynėmis nepažeidė. Skaitant šį rašinį jausmas toks, kad kaip sovietmečiu visi turi pritarti vienai nuomonei, būti spaliukai Lenino anūkai. Svarbiausia problema tolerastams cypliukams, kaip prieš užsienio tolerastus pasirodys. Suprasčiau, jei žydai, totoriai, rusai ar lenkai skųstųsi, bet šie žmonės pakankamai orūs, turi stiprią tautinę savivertę ir savimonę, kad kreiptų dėmesį į tokias replikas.;Russian;;
lrytas_Litis_612;Ir tolerastas, ir skustagalvis turi teisę į savo nuomonę. Toks demokratijos prinicipas. Ir nebūtinai ta nuomonė turi būti gera, graži, patogi, tolerastiška, politkorektiška. Nuomonių įvairovė - demokratijos esmė. Jei leido gėjams eiti su vėliavoms, kodėl turi uždrausti skinams. Aš jų nemėgstu, bet jie įstatymų savo eitynėmis nepažeidė. Skaitant šį rašinį jausmas toks, kad kaip sovietmečiu visi turi pritarti vienai nuomonei, būti spaliukai Lenino anūkai. Svarbiausia problema tolerastams cypliukams, kaip prieš užsienio tolerastus pasirodys. Suprasčiau, jei žydai, totoriai, rusai ar lenkai skųstųsi, bet šie žmonės pakankamai orūs, turi stiprią tautinę savivertę ir savimonę, kad kreiptų dėmesį į tokias replikas.;Polish;;
lrytas_Litis_612;Per stipriai parašytas, tendencingas straipsnis. Blogai, labai blogai, dar blogiau vadinti tuos žmones įžeidžiančiai. Jie yra skinai - ne naciai. Jie panašūs į anų laikų nacius, ideologija irgi, tačiau yra didelių skirtumų į kuriuos derėtų labiau kreipti dėmesį demagogiško straipsnio autorei. Pirmas dalykas - teismas įrodė, kad šūkis Lietuva lietuviams nėra įžeidžiantis ir rasistinis, plius nereik taip išskirti kitų tautų žmonių, nes jie priklauso tai pačiai rasei, kaip ir lietuviai. Antra, eisenoje dalyvavo visokių juodukų ir kitų tautybių žmonių, netgi lenkų. Nežinau kaip dėl rusų, bet gali visko būti. Taigi Lietuvos skinai nėra nusistatę prieš kitataučius ir netgi atvykėlius. Taip sakau, nes pats jų pažįstu. Jie tiesiog savotiškai reiškia savo patriotinius jausmus.;Lithuanian;;
lrytas_Litis_612;Per stipriai parašytas, tendencingas straipsnis. Blogai, labai blogai, dar blogiau vadinti tuos žmones įžeidžiančiai. Jie yra skinai - ne naciai. Jie panašūs į anų laikų nacius, ideologija irgi, tačiau yra didelių skirtumų į kuriuos derėtų labiau kreipti dėmesį demagogiško straipsnio autorei. Pirmas dalykas - teismas įrodė, kad šūkis Lietuva lietuviams nėra įžeidžiantis ir rasistinis, plius nereik taip išskirti kitų tautų žmonių, nes jie priklauso tai pačiai rasei, kaip ir lietuviai. Antra, eisenoje dalyvavo visokių juodukų ir kitų tautybių žmonių, netgi lenkų. Nežinau kaip dėl rusų, bet gali visko būti. Taigi Lietuvos skinai nėra nusistatę prieš kitataučius ir netgi atvykėlius. Taip sakau, nes pats jų pažįstu. Jie tiesiog savotiškai reiškia savo patriotinius jausmus.;Dark-skinned;;
lrytas_Litis_612;Per stipriai parašytas, tendencingas straipsnis. Blogai, labai blogai, dar blogiau vadinti tuos žmones įžeidžiančiai. Jie yra skinai - ne naciai. Jie panašūs į anų laikų nacius, ideologija irgi, tačiau yra didelių skirtumų į kuriuos derėtų labiau kreipti dėmesį demagogiško straipsnio autorei. Pirmas dalykas - teismas įrodė, kad šūkis Lietuva lietuviams nėra įžeidžiantis ir rasistinis, plius nereik taip išskirti kitų tautų žmonių, nes jie priklauso tai pačiai rasei, kaip ir lietuviai. Antra, eisenoje dalyvavo visokių juodukų ir kitų tautybių žmonių, netgi lenkų. Nežinau kaip dėl rusų, bet gali visko būti. Taigi Lietuvos skinai nėra nusistatę prieš kitataučius ir netgi atvykėlius. Taip sakau, nes pats jų pažįstu. Jie tiesiog savotiškai reiškia savo patriotinius jausmus.;Polish;;
lrytas_Litis_612;Per stipriai parašytas, tendencingas straipsnis. Blogai, labai blogai, dar blogiau vadinti tuos žmones įžeidžiančiai. Jie yra skinai - ne naciai. Jie panašūs į anų laikų nacius, ideologija irgi, tačiau yra didelių skirtumų į kuriuos derėtų labiau kreipti dėmesį demagogiško straipsnio autorei. Pirmas dalykas - teismas įrodė, kad šūkis Lietuva lietuviams nėra įžeidžiantis ir rasistinis, plius nereik taip išskirti kitų tautų žmonių, nes jie priklauso tai pačiai rasei, kaip ir lietuviai. Antra, eisenoje dalyvavo visokių juodukų ir kitų tautybių žmonių, netgi lenkų. Nežinau kaip dėl rusų, bet gali visko būti. Taigi Lietuvos skinai nėra nusistatę prieš kitataučius ir netgi atvykėlius. Taip sakau, nes pats jų pažįstu. Jie tiesiog savotiškai reiškia savo patriotinius jausmus.;Russian;;
lrytas_Litis_612;žingsniuoja sau Gedimino prospektu, kurio gražieji istoriniai pastatai kažkada pastatyti už Lietuvos žydų ir rusų sentikių pinigus, projektuoti lenkų ir rusų architektų.;Jewish;;
lrytas_Litis_612;žingsniuoja sau Gedimino prospektu, kurio gražieji istoriniai pastatai kažkada pastatyti už Lietuvos žydų ir rusų sentikių pinigus, projektuoti lenkų ir rusų architektų.;Russian;;
lrytas_Litis_612;žingsniuoja sau Gedimino prospektu, kurio gražieji istoriniai pastatai kažkada pastatyti už Lietuvos žydų ir rusų sentikių pinigus, projektuoti lenkų ir rusų architektų.;Polish;;
lrytas_Litis_613;Cia kalba eina apie Libija, o ne Palestina. Patys Izraelio palestinieciai patenkinti kad gyvena Izraelyje ir niekur nenori emigruoti. Biskuti reikia daugiau zinoti apie viska kaip kas yra. Tik palestinieciu nyki mazuma nori palestinos valstybes, kuri taptu pasaulio terorizmo tvirtove. Todel amerikieciai ir remia Izraeli, kad sutrukdyti tai nkiai teroristu mazumai ikurti terorizmo tvirtove. Manau pats nenoretum kad Lietuvoje siautetu palestinieciu teroristai?;Palestinians;;
lrytas_Litis_613;Cia kalba eina apie Libija, o ne Palestina. Patys Izraelio palestinieciai patenkinti kad gyvena Izraelyje ir niekur nenori emigruoti. Biskuti reikia daugiau zinoti apie viska kaip kas yra. Tik palestinieciu nyki mazuma nori palestinos valstybes, kuri taptu pasaulio terorizmo tvirtove. Todel amerikieciai ir remia Izraeli, kad sutrukdyti tai nkiai teroristu mazumai ikurti terorizmo tvirtove. Manau pats nenoretum kad Lietuvoje siautetu palestinieciu teroristai?;American;;
lrytas_Litis_615;jeigu taip būtų parašyta apie žydus, tai jau būtų iškelta baudžiamoji byla už tautinės neapykantos kurstymą. Bet kadangi apie arabus, tai, manau, mūsų teisėsauga tiesiog nekreips dėmesio.;Jewish;;
lrytas_Litis_615;jeigu taip būtų parašyta apie žydus, tai jau būtų iškelta baudžiamoji byla už tautinės neapykantos kurstymą. Bet kadangi apie arabus, tai, manau, mūsų teisėsauga tiesiog nekreips dėmesio.;Arab;;
lrytas_Litis_617;japonai grazino amerikai skola uz 2 bombas;Japanese;;
lrytas_Litis_617;Kodėl Japonai iš karto neužpylė betonu reaktorių, kaip Černobilyje rusai?;Japanese;;
lrytas_Litis_617;Kodėl Japonai iš karto neužpylė betonu reaktorių, kaip Černobilyje rusai?;Russian;;
lrytas_Litis_617;nepergyvenkit, japonai isradinga tauta, issilaikys, susitvarkys ...aisku daug prarado po sios katastrofos, reikia laiko...;Japanese;;
lrytas_Litis_617;Na, paskutinės naujienos iš BBC tokios, kad V. Putinas pakvietė japonus dirbti Sibire ir Tolimuosiuose Rytuose, kadangi japonai kovoja su humanitarine krize.;Japanese;;
lrytas_Litis_619;Amerika - amerikiečiam - tai visai kita prasmė. Amerikietis gali būti ir lietuvis ir žydas ir lenkas ir airis.;American;;
lrytas_Litis_619;Amerika - amerikiečiam - tai visai kita prasmė. Amerikietis gali būti ir lietuvis ir žydas ir lenkas ir airis.;Lithuanian;;
lrytas_Litis_619;Amerika - amerikiečiam - tai visai kita prasmė. Amerikietis gali būti ir lietuvis ir žydas ir lenkas ir airis.;Jewish;;
lrytas_Litis_619;Amerika - amerikiečiam - tai visai kita prasmė. Amerikietis gali būti ir lietuvis ir žydas ir lenkas ir airis.;Polish;;
lrytas_Litis_619;Amerika - amerikiečiam - tai visai kita prasmė. Amerikietis gali būti ir lietuvis ir žydas ir lenkas ir airis.;Irish;;
lrytas_Litis_619;tai kam tada? Lenkams, žydams ar rusams? Aišku,jie norėtų;Jewish;;
lrytas_Litis_619;tai kam tada? Lenkams, žydams ar rusams? Aišku,jie norėtų;Polish;;
lrytas_Litis_619;tai kam tada? Lenkams, žydams ar rusams? Aišku,jie norėtų;Russian;;
lrytas_Litis_619;"Nu dar tokios beletristikos neskaiciau. Nusnekejo neita puse. Tai taip iseina jei as turiu ta popieriuka irodanti kad esu lietuviu pilietybes bet saknimis esu lenkas ar zydas tai kaip ir atleistas nuo pareigos buti ir siekti kad butu grazesne ir tvirtesne Lietuvos salis. Tai kaip tik, sis sukis sneka, kad JEI ESI LIETUVIS TAI TAU IR REIKIA RUPINTIS LIETUVA, o ne smeizti kaip daro kt.tautybes ""lietuviai"" gyvendami lietuvoje...";Lithuanian;;
