Text ID;Comment;Target;
lrytas_sql_618;Aciu Dievui, kad numire Brazauskas. Neabejoju, kad kazkada buvo norinciu ji nusaut.Del prezidentes: galvojau daug baisiau, kad neatvyko i minejima, nes supykusi. Bet pasirodo, isvykusi i svarbu pasitarima. Cia nematau tragedijos, metines vis tik 21-osios, ne jubiliejines.Del jaunu zmoniu, manau, nereiketu isterikuoti. Kaune konservatoriai turi Andriu Kupcinska. Apskritai labai jaunas gali pridaryti nesamoniu.;PP_TS-LKD;
lrytas_sql_618;Aciu Dievui, kad numire Brazauskas. Neabejoju, kad kazkada buvo norinciu ji nusaut.Del prezidentes: galvojau daug baisiau, kad neatvyko i minejima, nes supykusi. Bet pasirodo, isvykusi i svarbu pasitarima. Cia nematau tragedijos, metines vis tik 21-osios, ne jubiliejines.Del jaunu zmoniu, manau, nereiketu isterikuoti. Kaune konservatoriai turi Andriu Kupcinska. Apskritai labai jaunas gali pridaryti nesamoniu.;PV_Politician;
lrytas_sql_618;Ir rinkėjai tai kurtinamai signalizuoja. Ir ka gi jie signalizuoja?- nieko. Nebent tai, kad lietuviai versiu tauta, lenkai nuejo i rinkimus, o lietuviai patingejo, o gal nezinojo uz ka balsuoti, o balsuoti reikejo, nepaisant i Valatkos postringavimus, uz Zuoka(geriausia visu laiku Vilniaus mera), Vagnoriu, kuris galvoj turi daugiau pilkosios medziagos nei visi konservatoriai kartu sudejus, uz tuos pacius socdemus, kurie vis tik rupinosi ne tik savimi, bet prisimindavo ir Lietuvos zmones. O Valatkos straipsni galima butu apibudinti taip: Nacal za zdravije, koncil za upokoj.;PP_LSDP;
lrytas_sql_618;Net savigarba - nė motais. Socialdemokratų lyderis A.Butkevičius sakė, jog jo partija per savivaldos rinkimus planavo visoje šalyje laimėti tik 8 mandatais daugiau nei 2007-aisiais. Nepaisant pasaulinės krizės ir Vyriausybės akivaizdžių klaidų! Tai kada jo partija planuos pergalę? ------------- O aš tai galvoju - ko pats Valatka negalėtų sukurti savo partijos ? Tada rimtai pamatytų, kaip visa tai atrodo... Ir partijose draugai nedraugai... Ir kaip ką planuoti, aplinkybėms vis kintant...;PP_LSDP;
lrytas_sql_618;Teisybes cia daug yra.Partiju lyderiai-apgailetini.Ypac socialdemokratu.;PP_LSDP;
lrytas_sql_619;"Kaip tamsta manote ar JAV būtų anglakalbė visuomenė, jei pirmieji britų kolonistai būtų paskelbę šūkų ""Amerika - tik angloasaksams""?";PV_OTHER;
lrytas_sql_621;kaskas intrigas kele pries emigrantus. Idomu konservatoriai ar VSD?;PP_TS-LKD;
lrytas_sql_621;straipsnyje bandyta suplakti į vieną vietą praėjusius rinkimus, Kovo 11, socdemus ir emigraciją. gavosi jovalas kurį galima pavadinti Lietuvos kasdienybė. straipsnyje dar tik betrūksta taip komsomolkės mėgstamo lavonų aprašymo ir būt pilnas mūs gyvenimo aprašymas;PP_LSDP;
lrytas_sql_624;Blogiausia ta aišku, kad su valatka nepasidalino tais 30 mln. Va būtų socdemai, tai visai kitas reikalas ...;PP_LSDP;
lrytas_sql_629;"Jeigu valdžia vietose apsieina praktiškai be konservatorių, tai- vadovaujantis politine logika, Vyriausybė neturėtų būti ""konservatoriška"". Nors su Gribauskaite gali būti taip , jog ji po šiai dienai vadovaujasi ne šios dienos politinėmis realijomis, bet giliai įstrigusiomis partškolos nuostatomis... Ką manai, Pikasai?";PP_TS-LKD;
lrytas_sql_629;"Na jei spec tarnybos taip uoliai būtų darbavęsi visų partijų atžvilgiu tokių kaip Zuokas būtų kiekvienoje ir ne po vieną. Deja kai matai kad nei koncervai nei socdemai nėra ""susitepę"", o tokių yra tik konkuruojančiode partijose kyla daug klausimų. Zuokas , Uspaskichas, Paksas, buvo rimti konkurentai už tai ir nukentėjo.";PP_LSDP;
lrytas_sql_629;"Na jei spec tarnybos taip uoliai būtų darbavęsi visų partijų atžvilgiu tokių kaip Zuokas būtų kiekvienoje ir ne po vieną. Deja kai matai kad nei koncervai nei socdemai nėra ""susitepę"", o tokių yra tik konkuruojančiode partijose kyla daug klausimų. Zuokas , Uspaskichas, Paksas, buvo rimti konkurentai už tai ir nukentėjo.";PP_TS-LKD;
lrytas_sql_629;"Na jei spec tarnybos taip uoliai būtų darbavęsi visų partijų atžvilgiu tokių kaip Zuokas būtų kiekvienoje ir ne po vieną. Deja kai matai kad nei koncervai nei socdemai nėra ""susitepę"", o tokių yra tik konkuruojančiode partijose kyla daug klausimų. Zuokas , Uspaskichas, Paksas, buvo rimti konkurentai už tai ir nukentėjo.";PV_Politician;
lrytas_sql_629;O kuo Zuokas prastesnis už kitus? Imbraso chebra - į merus ir į kalėjimus. O meras Navickas, ypač žiauriai prikakojęs konservatoriams. Geresnis? O p.Uspaskichas, pasislėpęs už rinkėjų balsų, ir iki šiol besivaiką ir pasiekti jo negalintys prokurorai? Zuokas merijos valdymo metu kažką bent jau naudingo Vilniui padarė, gausybę idėjų tebeturi, gal ir ne visada realių, bet turi. O ką kiti? Europos pinigus merai ir po Zuoko gavo, ką jie naudingo Vilniui padarė? Špygą.;PP_TS-LKD;
lrytas_sql_629;O kuo Zuokas prastesnis už kitus? Imbraso chebra - į merus ir į kalėjimus. O meras Navickas, ypač žiauriai prikakojęs konservatoriams. Geresnis? O p.Uspaskichas, pasislėpęs už rinkėjų balsų, ir iki šiol besivaiką ir pasiekti jo negalintys prokurorai? Zuokas merijos valdymo metu kažką bent jau naudingo Vilniui padarė, gausybę idėjų tebeturi, gal ir ne visada realių, bet turi. O ką kiti? Europos pinigus merai ir po Zuoko gavo, ką jie naudingo Vilniui padarė? Špygą.;PV_Politician;
lrytas_sql_631;Nežinau ministras sąžiningas ar ne , bet paaiškinimas, kad dėl sąžiningumo jį dėl to remia Kubilius ir kiti konservatoriai yra juokingi. Jei vyriausybėje yra kriterijus, kad svarbiausia sąžiningumas ir moralinės žmogaus savybės ir nesvarbu kompetencija, tai aš į ministrus galiu pasiūlyti kiemsargį. Už jį doresnio žmogaus nesurasit. Iš sąžiningumo košės nevirsi! O dėl Kreivio kompetencijos abejoju: rašosi ant dokumentų, kurių neskaito, pats sau sukuria pažymą,kokia jam patinka, kuria darbo vietas tiems, kurie ir taip turi darbą, o jo buvusios firmos patiria nuostolius.;PP_TS-LKD;
lrytas_sql_633;Nesutinku, kad Matijošaičiai vadovautų Kaunui. Kaune laimėjo konservatoriai, tai iš jų turi būti ir meras, o visi kiti tegul prie jų jungiasi.;PP_TS-LKD;
lrytas_sql_633;Nesutinku, kad Matijošaičiai vadovautų Kaunui. Kaune laimėjo konservatoriai, tai iš jų turi būti ir meras, o visi kiti tegul prie jų jungiasi.;PV_Politician;
lrytas_sql_633;Taigi, konservatoriai pralaimėjo, ir tai jau nenuginčijamas faktas.;PP_TS-LKD;
lrytas_sql_633;teisingai, kad Kupcinskeli patrauke is zaidimo. Gal Kauno miestas truputi atsigaus. Pavargau duobes mieste apvazineti. Nejau Kupcinskelio sutve nemate tu duobiu? Ai visai pamirsau, gi gatves vedancios i kupcinskelio sutves namus buvo isasfaltuotos, nudazytos ir apsviestos. Tos 22% gatviu, kurios ejo i konservu namus tik buvo tvarkomos. Tikiu, kad protinga valdzia pamatys likusias 78% gatves ir jas tvarkys. Sekmes darbuose!;PV_Politician;
lrytas_sql_633;teisingai, kad Kupcinskeli patrauke is zaidimo. Gal Kauno miestas truputi atsigaus. Pavargau duobes mieste apvazineti. Nejau Kupcinskelio sutve nemate tu duobiu? Ai visai pamirsau, gi gatves vedancios i kupcinskelio sutves namus buvo isasfaltuotos, nudazytos ir apsviestos. Tos 22% gatviu, kurios ejo i konservu namus tik buvo tvarkomos. Tikiu, kad protinga valdzia pamatys likusias 78% gatves ir jas tvarkys. Sekmes darbuose!;PP_TS-LKD;
lrytas_sql_633;To Picasas - daugmas viskas teisinga iskyrus tai jog Babraviciu priskyrei LRLS, o jis juk liberalcentristas (kas yra priesingybe sajudieciams). Klaipeda vistik dar yra klaustukas ir tikiuosi, kad LS (daugiausia mandatu) neleis ismesti konservatoriu is busimos koalicijos.;PP_LS;
lrytas_sql_633;To Picasas - daugmas viskas teisinga iskyrus tai jog Babraviciu priskyrei LRLS, o jis juk liberalcentristas (kas yra priesingybe sajudieciams). Klaipeda vistik dar yra klaustukas ir tikiuosi, kad LS (daugiausia mandatu) neleis ismesti konservatoriu is busimos koalicijos.;PP_Other;
lrytas_sql_633;To Picasas - daugmas viskas teisinga iskyrus tai jog Babraviciu priskyrei LRLS, o jis juk liberalcentristas (kas yra priesingybe sajudieciams). Klaipeda vistik dar yra klaustukas ir tikiuosi, kad LS (daugiausia mandatu) neleis ismesti konservatoriu is busimos koalicijos.;PP_TS-LKD;
lrytas_sql_633;viena įdomi detalė - negaliojanciu biuleteniu procentas kaune - 6,46 proc. - 7050št.t.y. ketvirtas didziausias lietuvoj , kur vidurkis, atmetus panevezi kauna, kauno rajona ir alytu su maksimaliais 7,67 , 6,77 ir 6,61, bei siaulius ir sialiu rajona su 6,2 ir 6,4 proc. , sudaro 4,03%, o be to dar viena įdomi detalė iš kauno - iki 2 val nakties buvo suskaičiuota 2/3 apygardų - konservai turėjo 20 proc. - toliau visas įdomumas - net 30-tyje apygardų, kurios atsiuntė rezultatus paryčiui(beveik visose likusiose) konservų procentas buvo nuo 25 iki 40 proc. :))) - nuostabus “sutapimas“ viena apygarda(lampėdžių) , kurioje reikėjo “suskaičiuoti“ cielus 284 balsus, atsiuntė duomenis apie penktą ar šeštą ryto :D;PP_TS-LKD;
lrytas_sql_633;viena įdomi detalė - negaliojanciu biuleteniu procentas kaune - 6,46 proc. - 7050št.t.y. ketvirtas didziausias lietuvoj , kur vidurkis, atmetus panevezi kauna, kauno rajona ir alytu su maksimaliais 7,67 , 6,77 ir 6,61, bei siaulius ir sialiu rajona su 6,2 ir 6,4 proc. , sudaro 4,03%dar įdomu ir tai, kad tai savivaldybės, kuriose balsai buvo skaičiuojami ypatingai ilgai, o didžiausią procentą jose gavo konservai arba socdemai.be to tai savivaldybės, kuriose jie buvo valdžioje iki šiol :)be to dar viena įdomi detalė iš kauno - iki 2 val nakties buvo suskaičiuota 2/3 apygardų - konservai turėjo 20 proc. - toliau visas įdomumas - net 30-tyje apygardų, kurios atsiuntė rezultatus paryčiui(beveik visose likusiose) konservų procentas buvo nuo 25 iki 40 proc. :))) - nuostabus “sutapimas“ viena apygarda(lampėdžių) , kurioje reikėjo “suskaičiuoti“ cielus 284 balsus, atsiuntė duomenis apie penktą ar šeštą ryto :D;PP_LSDP;
lrytas_sql_634;grazuolis,tikras konservatorius,zino kaip turinyngai leisti laika;PP_TS-LKD;
lrytas_sql_634;Konservatoriai kaip pati padoriausia ir atsakingiausia, nors toli gražu ne ideali, partija turėtų nedelsdama išbraukti šitą neatsakingą trintuką iš savo partijos gretų. Tegul traukia šitas veikėjas į tas partijas kur vos ne kas penktas teistas ir kurių vadukai vos ne atvirai glėbesčiuojasi su nusikalstamo pasaulio autoritetais. Ten jis būtų savas tarp savų, o konservatorių partijoje tokiem individam ne vieta;PP_TS-LKD;
lrytas_sql_634;pasisekė žmogui.Natūrali rinkimų atranka.Žmonės balsuokite už konservatorius.;PP_TS-LKD;
lrytas_sql_634;Štai eilinį kartą pasirodo tikrasis konservatorių veidas. Dar jie kitas partijas dergia.;PP_TS-LKD;
lrytas_sql_635;apie gyrta konservatoriu ,kuris samoningai isvaziavo gyrtas zudyti, apstulbau .Visa savo gimine ir draugus agitavau nebalsuoti uz konservatorius.;PP_TS-LKD;
lrytas_sql_639;"balsuojančiu už konservatorius niekas negaudys,tai ""sąžininguoliai""";PP_TS-LKD;
lrytas_sql_639;jeigu jau socdemai, kurie partiju reitingu virsuneje taip daro, tai ka zemesniems daryti? O gal ir reitingai taip perkami, kas galetu paneigti?;PP_LSDP;
lrytas_sql_639;Tai kad tik tokie ir gali rinkti socdemus. Viskas cia tvarkoj.;PP_LSDP;
lrytas_sql_641;Kubiliu rinko tik konservatoriai, o Prezidente--visa Lietuva. Jei nesutinki su prezidentes nuomone--nesutinki su daugumos Lietuvos gyventoju nuomone.Ir man gal ne viskas patinka,bet pasilaikysiu savo nuomone tam laikui, kai Ji nebebus tose pareigose.Dziaugiuosi, kad turime tautos demokratiskai isrinkta ir ligi siol labai aukstai vertinama asmenybe.Jeigu laikote save kas nors geresniais sioms pareigoms,eikite i prezidento rinkimus ir gaukite tautos pasitikejimo mandata.;PV_Politician;
lrytas_sql_641;Kubiliu rinko tik konservatoriai, o Prezidente--visa Lietuva. Jei nesutinki su prezidentes nuomone--nesutinki su daugumos Lietuvos gyventoju nuomone.Ir man gal ne viskas patinka,bet pasilaikysiu savo nuomone tam laikui, kai Ji nebebus tose pareigose.Dziaugiuosi, kad turime tautos demokratiskai isrinkta ir ligi siol labai aukstai vertinama asmenybe.Jeigu laikote save kas nors geresniais sioms pareigoms,eikite i prezidento rinkimus ir gaukite tautos pasitikejimo mandata.;PP_TS-LKD;
lrytas_sql_641;na galu gale kubilius rado atpirkimo ozi- ogi uspaskichas kaltas, kubiliau tu nesupranti prezidentes nes cia kalbama apie konservatoriams atrodo nesuvokiama SAZINE;PV_Politician;
lrytas_sql_641;na galu gale kubilius rado atpirkimo ozi- ogi uspaskichas kaltas, kubiliau tu nesupranti prezidentes nes cia kalbama apie konservatoriams atrodo nesuvokiama SAZINE;PP_TS-LKD;
lrytas_sql_641;O rinkejai tikrai atsirinks, bet konservus tai tikrai boikatuos.;PP_TS-LKD;
lrytas_sql_644;Jau dabar galima prognozoti,kad sekančius seimo rinkimus išlos paksistai, soc.demai ir darbiečiai, ir prasides viskas iš naujo, ir vėl kentės paprasti žmones;PP_LSDP;
lrytas_sql_644;kaip ekonomistas suprantu Lietuvos situacija, kuri geresni nei graiku ir uz 2m palsuosiu uz konservatorius, nors tai nepatiks Valatkai;PP_TS-LKD;
lrytas_sql_646;Zmones nuskurdino islaidaudami socdemai ,state valdovu rumus pirko laivus ,bet kada reikes pasirinkti vel patikes ju pazadais...;PP_LSDP;
lrytas_sql_648;O kas atsitiko Vidžiūnui, kuris po girtavimo darbe girtas įkliuvo vairuodamas? Gal seimo pirmininkas ar konservų partijos pirmininkas atsistatydino? Kodėl po girtavimo darbe Vidžiūnas dar dirba?;PP_TS-LKD;
lrytas_sql_653;aha socdemai tai šaunuoliai, prieš išeidami iš seimo pakelia seimūnų algas, sukuria terpę krizei, o po to patenkinti žiūri kaip kiti turi su ja tvarkytis - va čia tikri vyrai (ir moterys);PP_TS-LKD;
lrytas_sql_653;Jis negrasina, o tiesiog primena, be to tai pirmasisi prmjeras, kuris nori įvesti elementarią tvarką Lietuvoje, todėl neburnokit prieš jį, o pritarkit, skatinkit dar aktyviau veikti prieš betvarkę, korupciją, kuri įsigaliojo valdant socdemams.;PP_LSDP;
lrytas_sql_653;nepamirškit balsuoti už konservatorius ypač už Kubiliu;PP_TS-LKD;
lrytas_sql_660;Garsaus konservatoriaus J.Razmos duktė pamiršo narkotikus ir jaunystės klystkelius... Valio, žinoma, šaunu, kad viskas gerai, bet kodėl tokie dalykai reklamuojami prieš rinkimus?..;PP_TS-LKD;
lrytas_sql_660;Lrytas ir nuzudytu ka nors, kad tik apjuodinti konservatorius;PP_TS-LKD;
lrytas_sql_671;Jei nesikeis valdžios politika arba pati valdžia, neužilgo turėsime dar vieną krizę, kurią Lietuvoje bus sukėlusi konservatorių ir jiems prijaučiančių politinių partijų valdžia. Greičiau darykite Tvarką ir įvykdykite Teisingumą, gal tuomet Lietuvos žmogus galės atsikvėpti.;PP_TS-LKD;
lrytas_sql_671;Ka jus tautiecei cia savo neissivysciusi prota rodote.Kai vadinama savanaudziu KRIKSCIONIU KONSERVATORIU apsisikusi ir dar daugiau prisikusi partija balatiravosi.Ar pamenate ju pries rinkiminius sukius?O kai atejo i valdzia, viska pamirso ir griebesi kurti ir tvirtinti savo gerove, kure sunkmeciu naujas ministerijas, kur sauke kad jos nekainuos nei vieno cento.O dabar kas gavosi?Prisirinko visisku neismaneliu komanda, apsoliuciu bukagalviu, kurie visiskai nieko neismano ekonomikoje.Tai pradejo apiplesineti VAIKUS, SENELIUS INVALIDUS, ir vistiek jiems niekas nesiklijuoja.Kubilius kaip ir Lansbergis neiesko protingu ismananciu zmoniu, bet iesko jiems politiskai palankiu kaip Kreivys ar Simonyte bei Semeta.Tautiecei, sita valdzia ateme is jusu visk GARBE ORUMA ZMONISKUMA, parduoda valstybe.O jus vis tikite kad esate laisvi.?Na jus ne GRAIKAI, nesukilsite, bet uz tai jus NIEKAS, a tiesa sunauja ir runkelei, stai kas jus tik likote, tovarich comcomolec.;PV_Politician;
lrytas_sql_671;Norint sukalti Valatka, reikia rasyti geriau uz Valatka. Kur gauti rastinga konservatoriu?;PP_TS-LKD;
lrytas_sql_671;"Patiko ""bėtėvė"", katra nuo šios savaitės nebekartoja ""Sąmokslo teorijos"":) Musėt rinkimai artėja, tai jokių sąmokslų nebegali būti, nes būti negali (pagal Pikasą):) Nemažiau žavi ir p-n Redaktor, bo nebegaliu naudotis ""registruotiems vartojams"" skirta info bei ""klasikiniu puslapiu"":) Kaip nepareklamavus Valinskio - ""gerai nėra, bet linksma"", kad kuo toliau ""demokratėjam"", tuo daugiau lieka ""vienos tiesos"" nuomonių. Taip sakant, ""partija pasakė, kad konservatorių pradėtas smegenų plovimas STRINGA"", vansi, kitaip būti negali:) Manau, kad taip bus ir ""meru-abonentu"". Partija pasakys, kad vertas grįžti, tai ir grįš. Ir grįš ""greituoju naktiniu balsų skaičiavimo būdu"", bo kitų būdų būti negali:)) __Vingių Jonas";PP_TS-LKD;
lrytas_sql_671;straipsnio autorius parase tai, kas dedasi Lietuvoj, kam reike konservatoriams nervuotis. Atsistatydinkite, ko isikibe laikotes?;PP_TS-LKD;
lrytas_sql_683;"Nėra čia ko daryti sensacijų,Strasbūro praktikoje beveik nėa,kad dėl žmogaus teisių pažeidimo besikreipiantis individas pralaimėtų prieš instituciją.Ir nei čia gėda šaliai,nei Kūriui,nes Pakso padaryti pažeidimai neginčijami,otik atstatoma teisė vėl dalyvauti politikoje,deja,mūsų visų didžiausiai nelaimei,nes tik jis ,tiek jo bendrapartiečiai moka susiorganizuoti klyksmams,kaltinimams,tuštiems pažadams.Pasipūtęs,užsispyręs kaip ožys nesugebantis visiškai bendrauti,nes nežino,ką atsakyti į pateiktus klausimus.kai pradėjo dirbti meru,net nežinojo,kad mokant atlyginimus, reikia mokėti ir mokesčius.Visiškas""pilkis"",jam tik ramiai sėdėti ir tapšnoti.";PV_Politician;
lrytas_sql_683;Paksą iš Prezidentų išmetė valdantieji socdemai, o dabar Paksas,Mazuronis broliaujasi su jais. Kur prapuolė garbė ir orumas?;PV_Politician;
lrytas_sql_683;Paksą iš Prezidentų išmetė valdantieji socdemai, o dabar Paksas,Mazuronis broliaujasi su jais. Kur prapuolė garbė ir orumas?;PP_LSDP;
lrytas_sql_687;Autorius bando erzinti konservatorius, kviečia juos atsikirtinėti. Gudrus ėjimas.;PP_TS-LKD;
lrytas_sql_687;Mūsų valdžia labai piktinasi,kad Baltarusijoje viksta riaušių malšinimas ir visa gerkle rėkia ,kad pažeidžiama demokratinė laisvė, tik kažkodėl užmiršo,jog 2010 m.sausio 16 dieną prie seimo patys davė įsakimus policijai šaudyti į demonstrantus guminėmis kulkomis,NUO KURIŲ NUKENTĖJO NIEKUO NEKALTI ŽMONĖS. Ar tai nebuvo demokratijos pažeidimas,kažkodėl mūsų konservatoriai ir valdininkai tyli ,lyg burnas butų prisėmę;PP_TS-LKD;
lrytas_sql_694;Kuo Lukašenka ilgiau išbus valdžioje, tuo ilgiau gamyklos išliks gamyklomis, o nevirs kupi- prodaj kioskais, tuo ilgiau žmonės turės darbą, nors ir minimalų, bet- atlyginimą, nemokamą gydymą, mokslą, bent jau minimalų užtikrintumą ateitimi. Jiems negresia masinė emigracija, jie masiškai nevyks lenkti nugarų eurotinginiams. O kas dėl demokratijos, tai kas iš to, kad aš ją ir turiu, bet sąlyginai, nes kai esi biednas, tai negali jos realizuoti. O kas dėl vaikymo, tai juk ir pas mus prie Seimo buvo šaudoma į 5-tą koloną.;PV_Communist/USSR;
lrytas_sql_696;už konservatorius nebalsuos nei mano šeima,nei draugai,nei kolegos,nei artimieji,nei giminės;PP_TS-LKD;
lrytas_sql_699;Prezidentas ROLANDAS PAKSAS jau rekomendavo išvesti Lietuvos karius iš Afganistano. Bet valdantieji net nesvarsto Jo pasiūlymo. Ar laukia kada prasidės terorizmo akcijos Lietuvoje? Nėra mums kas veikti svetimoje šalyje, kurioje vyksta interesų kova. Geriau pasirūpinkime pensininkais, atstatykime nukirptas pensijas. Bet konservatoriams rūpi tik pasipuikavimas.;PP_TS-LKD;
lrytas_sql_699;Prezidentas ROLANDAS PAKSAS jau rekomendavo išvesti Lietuvos karius iš Afganistano. Bet valdantieji net nesvarsto Jo pasiūlymo. Ar laukia kada prasidės terorizmo akcijos Lietuvoje? Nėra mums kas veikti svetimoje šalyje, kurioje vyksta interesų kova. Geriau pasirūpinkime pensininkais, atstatykime nukirptas pensijas. Bet konservatoriams rūpi tik pasipuikavimas.;PV_Politician;
lrytas_sql_702;Aha, aha valatkininkai... sutinku su tavimi kad, Snoro bankas, socialdemokratai, darbininkai, liberastai ir Algirdo Paleckio gauja labai geidziami stiprinant vakaru demokratija Lietuvoje :);PV_Eponyms;
lrytas_sql_702;Aha, aha valatkininkai... sutinku su tavimi kad, Snoro bankas, socialdemokratai, darbininkai, liberastai ir Algirdo Paleckio gauja labai geidziami stiprinant vakaru demokratija Lietuvoje :);PP_DP;
lrytas_sql_702;Labai geras pasiūlymas. Juk su konservatorių valdžia visai prapulsime. Reikia iš jų atimti visas galias. Kitos išeities nebėra. Pakso partija galėtų imtis iniciatyvos dabar atstatydinti konservatorių Vyriausybę. Jiems toliau valdant, lietuviai turės bėgti iš Tėvynės.;PP_TS-LKD;
lrytas_sql_702;Labai geras pasiūlymas. Juk su konservatorių valdžia visai prapulsime. Reikia iš jų atimti visas galias. Kitos išeities nebėra. Pakso partija galėtų imtis iniciatyvos dabar atstatydinti konservatorių Vyriausybę. Jiems toliau valdant, lietuviai turės bėgti iš Tėvynės.;PP_Other;
lrytas_sql_702;O ka tuomet kaltinti, kai banda prives iki kracho? Turint omenyje kaip ir uz ka lietuviai balsuoja cia nepades balsavimas nei internetu, nei popierelio imetimu i balsadeze. Viskas butu ir sioje sistemoje gerai, jei butu nors kazkokia valdzios atskaitomybe, baime pagaliau. O dabar? Visi zino, kad Brazius nusvilpe viesbuti ir po to gyveno laimingai bei ramiai. O teismai? Logiskai mastant teismu darbu nepatenkinti turetu buti max 50% (susitiko teisme 2 puses, viena aisku pralaimejo). O dabar kokie teismu reitingai? Uz Mazeikiu afera nesedo nei vienas konservas. Uz nusikta Ignalinos mlrd. kaltu irgi nera. Uz mauzoliejaus astronomines darbu ir medziagu kainas kalto nera nei vieno. Daugiau igaliojimu prezidentui gal sia problema issprestu. Gal...;PV_Politician;
lrytas_sql_704;Kubilius ruošiai pasekti Andriukaičio pavyzdžiu- pradės socdemus tampyti po teismus.;PV_Politician;
lrytas_sql_704;Kubilius ruošiai pasekti Andriukaičio pavyzdžiu- pradės socdemus tampyti po teismus.;PP_LSDP;
lrytas_sql_709;Dabar Lietuvai svarbi vienybė. Nepasiduokite socdemų valstybės grioivimo provokacijoms.;PP_LSDP;
lrytas_sql_712;sveikinu, bent kibirkstis sveiko proto is konservatoriu vyriausybes ir sio seimo, bet per velu ir per menka, kad balsuociau uz juos;PP_TS-LKD;
lrytas_sql_714;Ar gali valdzioj but Tvarka ir Teisingumas kai ja valdo konservatoriai su tokiais uzmojais? Dar keleta meteliu ir neliks visai cia darbingo amziaus zmoniu (kubiliaus dziaugsmui) nebus kam ir pensijos moket...;PP_TS-LKD;
lrytas_sql_714;Ar gali valdzioj but Tvarka ir Teisingumas kai ja valdo konservatoriai su tokiais uzmojais? Dar keleta meteliu ir neliks visai cia darbingo amziaus zmoniu (kubiliaus dziaugsmui) nebus kam ir pensijos moket...;PP_Other;
lrytas_sql_714;deka konservatoriu valdymo, deka konservatoriu politikos dauguma salies gyvetoju gyvena vos sudurdami gala su galu. nieks nedaroma del nedarbo lygio mazinimo ir t.t.Argi tokia valdzia mums reikalinga>Reika tvarkos ir teisingumo;PP_TS-LKD;
lrytas_sql_714;Jei Lietuvos ekonomiką tvarkytų specialistai, o ne nemokšos, jei būtų sukurtos normalios investicijų, žemės ūkio, švietimo, sveikatos apsaugos sistemos, jei valdininkai, valstybės tarnautojai, 'tarnautų' valstybės interesams, o ne kyšininkautų, nebūtų tiek bedarbių emigrantų, nereiktų tiek verkti, kad nėra iš ko mokėti pensijų, o žmonėms - kad nėra už ką nusipirkti valgyti. Laukiu nesulaukiu, kada baigsis konservatorių ir socdemų viešpatavimo Lietuvoje era ir pagaliau ateis nauja jėga, sugebanti padaryti tvarką valstybėje. Todėl ateinančiuose rinkimuose balsuokim už Tvarką ir teisingumą, nes tai vienintelė partija, kria dar galima tikėti, ir kuri yra pajėgi efektyviai ir konstruktyviai dirbti;PP_TS-LKD;
lrytas_sql_714;konservatoriams jau senai buvo laikas trauktis. jie savo darbais prarado zmoniu pasitikejima.valdzia reikia duoti tvarkieciams.;PP_TS-LKD;
lrytas_sql_714;konservatoriams jau senai buvo laikas trauktis. jie savo darbais prarado zmoniu pasitikejima.valdzia reikia duoti tvarkieciams.;PP_Other;
lrytas_sql_714;Na jau nerastu pinigu zmoniu uzdirbtom pensijom. Juokas ima pasiklausius. Maziau kistu pinigu i kubiliaus rezidencija, valdovu rumus, bankams ir oligarchams,atsirastu pensininkams. bet matyt tokia jau konservatoriu politika. ne zmogus jiems rupi, o patys sau.;PP_TS-LKD;
lrytas_sql_714;sumazindami pensijas konservatoriai zadejo kad po metu jos bus atstatytos o sumazinta dalis grazinta. dabar jau sneka kitaip. dar karta galima isistikinti kad konservatoriai tik daug zada.valdzia reikia perleisti tvarkieciams, kurie kovojo kad pensijinis amzius nebutu prailgintas.;PP_TS-LKD;
lrytas_sql_714;sumazindami pensijas konservatoriai zadejo kad po metu jos bus atstatytos o sumazinta dalis grazinta. dabar jau sneka kitaip. dar karta galima isistikinti kad konservatoriai tik daug zada.valdzia reikia perleisti tvarkieciams, kurie kovojo kad pensijinis amzius nebutu prailgintas.;PP_Other;
lrytas_sql_714;"Šitos vyriausybės galva tikrai jau priėjo mąstymo ribą:nuo pensininkų,pasirodo priklauso lito stabilumas.Taip,mažinkit akcizus alkoholiui,tada galutinai nugirdyta tauta balsuos už jūsų vyriausybę.Tai štai kokią kainą už nepriklausomą Lietuvą mokame po 20 metų.O Lietuvą valdė pakaitomis tai LDDP,tai konservatoriai,o ,štai-niekšeliai pensininkai viską sugriaus ,ką ""pastatė"" 2K.";PP_TS-LKD;
lrytas_sql_714;"Šitos vyriausybės galva tikrai jau priėjo mąstymo ribą:nuo pensininkų,pasirodo priklauso lito stabilumas.Taip,mažinkit akcizus alkoholiui,tada galutinai nugirdyta tauta balsuos už jūsų vyriausybę.Tai štai kokią kainą už nepriklausomą Lietuvą mokame po 20 metų.O Lietuvą valdė pakaitomis tai LDDP,tai konservatoriai,o ,štai-niekšeliai pensininkai viską sugriaus ,ką ""pastatė"" 2K.";PP_Other;
